Time (seconds);Time (microseconds);Position X (m);Position Y (m);Speed (m/s);Steering angle (deg)
0;492306;0.7004233776572973;2.4486117502530758;37.459247528628275;-0.6133349315951828
0;501773;0.7104718985522297;2.4495687522430694;37.553168217594866;-0.5617938464317059
0;511241;0.7205204194471619;2.450525754233063;37.647088906561464;-0.5102527612682296
0;520708;0.7305689403420944;2.4514827562230566;37.741009595528055;-0.4587116761047528
0;530176;0.7406174612370267;2.45243975821305;37.83493028449465;-0.40717059094127644
0;539643;0.750665982131959;2.4533967602030438;37.92885097346124;-0.35562950577779956
0;549110;0.7607145030268915;2.4543537621930374;38.022771662427836;-0.3040884206143227
0;558578;0.7707630239218237;2.455310764183031;38.11669235139443;-0.25254733545084634
0;568045;0.7808115448167561;2.4562677661730246;38.21061304036102;-0.20100625028736946
0;577513;0.7908600657116883;2.4572247681630177;38.30453372932761;-0.14946516512389313
0;586980;0.8009085866066208;2.4581817701530113;38.39845441829421;-0.09792407996041626
0;596448;0.810957107501553;2.459138772143005;38.4923751072608;-0.046382994796939934
0;605915;0.8214176107830042;2.4600472536927667;38.60102319147554;-0.0034326699634043313
0;615382;0.8355827751953094;2.4605194258398435;38.84210414301642;-0.037732870686903626
0;624850;0.8497479396076145;2.4609915979869204;39.0831850945573;-0.07203307141040254
0;634317;0.8639131040199197;2.461463770133997;39.32426604609818;-0.10633327213390184
0;643785;0.8780782684322248;2.461935942281074;39.56534699763906;-0.14063347285740074
0;653252;0.89224343284453;2.462408114428151;39.80642794917994;-0.17493367358090003
0;662720;0.906408597256835;2.4628802865752277;40.047508900720814;-0.20923387430439896
0;672187;0.9205737616691403;2.4633524587223046;40.2885898522617;-0.24353407502789826
0;681654;0.9347389260814455;2.4638246308693814;40.52967080380258;-0.2778342757513976
0;691122;0.9489040904937506;2.4642968030164583;40.770751755343454;-0.31213447647489645
0;700589;0.9630692549060558;2.464768975163535;41.011832706884334;-0.34643467719839577
0;710057;0.9772344193183607;2.465241147310612;41.252913658425214;-0.3807348779218947
0;719524;0.9913995837306661;2.465713319457689;41.493994609966094;-0.41503507864539396
0;728992;1.0055647481429713;2.4661854916047656;41.735075561506974;-0.4493352793688933
0;738459;1.0197299125552763;2.4666576637518425;41.976156513047854;-0.48363548009239216
0;747926;1.0338950769675814;2.4671298358989193;42.217237464588734;-0.5179356808158915
0;757394;1.0480602413798865;2.467602008045996;42.458318416129615;-0.5522358815393904
0;766861;1.0622254057921918;2.468074180193073;42.699399367670495;-0.5865360822628897
0;776329;1.076390570204497;2.46854635234015;42.940480319211375;-0.6208362829863886
0;785796;1.090555734616802;2.4690185244872267;43.181561270752255;-0.6551364837098879
0;795264;1.1047208990291073;2.4694906966343035;43.422642222293135;-0.6894366844333872
0;804731;1.1188860634414124;2.4699628687813804;43.66372317383401;-0.7237368851568861
0;814198;1.12;2.47;43.89544502919879;-0.696162943290769
0;823666;1.12;2.47;44.12636807547812;-0.6633079757438219
0;833133;1.12;2.47;44.35729112175744;-0.6304530081968746
0;842601;1.12;2.47;44.588214168036764;-0.5975980406499276
0;852068;1.12;2.47;44.81913721431609;-0.5647430731029802
0;861536;1.12;2.47;45.050060260595416;-0.5318881055560328
0;871003;1.12;2.47;45.280983306874745;-0.49903313800908583
0;880470;1.12;2.47;45.51190635315407;-0.4661781704621385
0;889938;1.12;2.47;45.74282939943339;-0.4333232029151915
0;899405;1.12;2.47;45.97375244571272;-0.4004682353682441
0;908873;1.12;2.47;46.20467549199204;-0.3676132678212968
0;918340;1.12;2.47;46.43559853827137;-0.3347583002743497
0;927808;1.12;2.47;46.66652158455069;-0.3019033327274024
0;937275;1.12;2.47;46.897444630830016;-0.2690483651804554
0;946742;1.12;2.47;47.128367677109345;-0.236193397633508
0;956210;1.12;2.47;47.35929072338867;-0.203338430086561
0;965677;1.12;2.47;47.59021376966799;-0.170483462539614
0;975145;1.12;2.47;47.82113681594732;-0.13762849499266627
0;984612;1.12;2.47;48.05205986222665;-0.10477352744571927
0;994080;1.12;2.47;48.28298290850597;-0.07191855989877226
1;3547;1.12;2.47;48.5139059547853;-0.03906359235182453
1;13014;1.12;2.47;48.74482900106462;-0.0062086248048775295
1;22482;1.1449004433213907;2.4696109305731033;49.03230500326594;-0.01839046976432648
1;31949;1.175602715117113;2.4691312075762952;49.33295790138597;-0.041065937581014525
1;41417;1.2063049869128346;2.468651484579487;49.633610799505995;-0.06374140539770207
1;50884;1.237007258708556;2.468171761582679;49.93426369762603;-0.08641687321438961
1;60352;1.2677095305042776;2.467692038585871;50.23491659574606;-0.10909234103107716
1;69819;1.2984118023;2.467212315589063;50.535569493866085;-0.1317678088477652
1;79286;1.3291140740957215;2.4667325925922543;50.83622239198611;-0.15444327666445276
1;88754;1.3598163458914432;2.466252869595446;51.13687529010614;-0.1771187444811403
1;98221;1.3905186176871653;2.465773146598638;51.437528188226175;-0.19979421229782834
1;107689;1.421220889482887;2.46529342360183;51.7381810863462;-0.22246968011451587
1;117156;1.4519231612786085;2.464813700605022;52.03883398446623;-0.24514514793120343
1;126624;1.4826254330743303;2.464333977608214;52.33948688258626;-0.26782061574789096
1;136091;1.5133277048700524;2.4638542546114053;52.64013978070629;-0.290496083564579
1;145558;1.5440299766657741;2.463374531614597;52.94079267882632;-0.31317155138126657
1;155026;1.5747322484614956;2.462894808617789;53.24144557694635;-0.3358470191979541
1;164493;1.605434520257218;2.462415085620981;53.54209847506638;-0.3585224870146422
1;173961;1.6361367920529395;2.461935362624173;53.84275137318641;-0.3811979548313297
1;183428;1.666839063848661;2.461455639627365;54.14340427130644;-0.40387342264801723
1;192896;1.6975413356443827;2.4609759166305567;54.444057169426465;-0.4265488904647048
1;202363;1.7282436074401049;2.460496193633748;54.7447100675465;-0.44922435828139284
1;211830;1.7589458792358266;2.46001647063694;55.04536296566653;-0.47189982609808034
1;221298;1.7681019029949079;2.4590468349417756;55.354370172507195;-0.4501513327541303
1;230765;1.7764918638915437;2.4580597807186417;55.66367441137133;-0.42682337430841205
1;240233;1.7848818247881792;2.4570727264955083;55.97297865023546;-0.40349541586269433
1;249700;1.7932717856848148;2.4560856722723745;56.28228288909959;-0.3801674574169766
1;259168;1.8016617465814504;2.455098618049241;56.59158712796372;-0.35683949897125894
1;268635;1.8100517074780862;2.4541115638261073;56.90089136682786;-0.3335115405255407
1;278102;1.8184416683747218;2.453124509602974;57.210195605691986;-0.310183582079823
1;287570;1.8268316292713573;2.45213745537984;57.519499844556115;-0.2868556236341053
1;297037;1.835221590167993;2.4511504011567067;57.82880408342025;-0.26352766518838705
1;306505;1.8436115510646285;2.450163346933573;58.13810832228438;-0.24019970674266936
1;315972;1.852001511961264;2.4491762927104395;58.44741256114851;-0.21687174829695163
1;325440;1.8603914728578996;2.448189238487306;58.75671680001264;-0.19354378985123394
1;334907;1.8687814337545354;2.4472021842641722;59.06602103887678;-0.17021583140551572
1;344374;1.877171394651171;2.446215130041039;59.375325277740906;-0.146887872959798
1;353842;1.8855613555478066;2.445228075817905;59.684629516605035;-0.1235599145140803
1;363309;1.8939513164444424;2.4442410215947716;59.99393375546917;-0.10023195606836206
1;372777;1.902341277341078;2.443253967371638;60.3032379943333;-0.07690399762264435
1;382244;1.9107312382377135;2.4422669131485044;60.61254223319743;-0.05357603917692665
1;391712;1.919121199134349;2.4412798589253706;60.92184647206156;-0.030248080731208948
1;401179;1.9275111600309847;2.440292804702237;61.2311507109257;-0.006920122285490722
1;410646;1.93;2.44;61.452914782573764;-0.00882430083498336
1;420114;1.93;2.44;61.63775816241872;-0.021370313677926057
1;429581;1.93;2.44;61.822601542263676;-0.03391632652086903
1;439049;1.93;2.44;62.00744492210863;-0.04646233936381173
1;448516;1.93;2.44;62.19228830195359;-0.059008352206754426
1;457984;1.93;2.44;62.377131681798545;-0.07155436504969741
1;467451;1.93;2.44;62.5619750616435;-0.0841003778926401
1;476918;1.93;2.44;62.74681844148846;-0.0966463907355828
1;486386;1.93;2.44;62.93166182133341;-0.1091924035785255
1;495853;1.93;2.44;63.11650520117837;-0.12173841642146847
1;505321;1.93;2.44;63.30134858102332;-0.13428442926441117
1;514788;1.93;2.44;63.486191960868275;-0.14683044210735385
1;524256;1.93;2.44;63.67103534071323;-0.15937645495029684
1;533723;1.93;2.44;63.85587872055819;-0.17192246779323953
1;543190;1.93;2.44;64.04072210040314;-0.18446848063618224
1;552658;1.93;2.44;64.2255654802481;-0.19701449347912492
1;562125;1.93;2.44;64.41040886009306;-0.2095605063220679
1;571593;1.93;2.44;64.595252239938;-0.2221065191650106
1;581060;1.93;2.44;64.78009561978297;-0.2346525320079533
1;590528;1.93;2.44;64.96493899962792;-0.24719854485089626
1;599995;1.93;2.44;65.14978237947288;-0.259744557693839
1;609462;1.93;2.44;65.33462575931783;-0.2722905705367817
1;618930;1.932475019131656;2.4392720531965715;65.50494257806858;-0.2815457347225851
1;628397;1.9411202373148209;2.4367293419662293;65.63904481878284;-0.28259684464342144
1;637865;1.9497654554979855;2.4341866307358866;65.77314705949709;-0.2836479545642578
1;647332;1.9584106736811502;2.431643919505544;65.90724930021135;-0.28469906448509413
1;656800;1.967055891864315;2.4291012082752013;66.0413515409256;-0.28575017440593053
1;666267;1.9757011100474797;2.426558497044859;66.17545378163986;-0.2868012843267669
1;675734;1.9843463282306444;2.4240157858145164;66.30955602235412;-0.2878523942476032
1;685202;1.992991546413809;2.4214730745841737;66.44365826306837;-0.2889035041684396
1;694669;2.0016367645969737;2.418930363353831;66.57776050378263;-0.2899546140892759
1;704137;2.0102819827801386;2.416387652123489;66.71186274449688;-0.29100572401011227
1;713604;2.018927200963303;2.413844940893146;66.84596498521114;-0.2920568339309486
1;723072;2.027572419146468;2.4113022296628035;66.9800672259254;-0.29310794385178496
1;732539;2.036217637329633;2.4087595184324613;67.11416946663965;-0.2941590537726213
1;742006;2.0448628555127972;2.4062168072021186;67.24827170735391;-0.29521016369345765
1;751474;2.053508073695962;2.403674095971776;67.38237394806816;-0.296261273614294
1;760941;2.0621532918791265;2.4011313847414333;67.51647618878242;-0.2973123835351304
1;770409;2.0707985100622914;2.398588673511091;67.65057842949668;-0.29836349345596674
1;779876;2.079443728245456;2.3960459622807484;67.78468067021093;-0.2994146033768031
1;789344;2.0880889464286208;2.3935032510504057;67.91878291092519;-0.30046571329763944
1;798811;2.0967341646117856;2.390960539820063;68.05288515163944;-0.3015168232184758
1;808278;2.1023376959294358;2.3891233640264615;68.20001490305411;-0.2965557839097652
1;817746;2.1060946123130106;2.3877145203826213;68.35505368550216;-0.2879447552878728
1;827213;2.109851528696585;2.3863056767387807;68.5100924679502;-0.27933372666598055
1;836681;2.11360844508016;2.38489683309494;68.66513125039825;-0.2707226980440883
1;846148;2.1173653614637344;2.3834879894510994;68.82017003284629;-0.262111669422196
1;855616;2.1211222778473093;2.382079145807259;68.97520881529435;-0.25350064080030354
1;865083;2.1248791942308842;2.3806703021634186;69.1302475977424;-0.2448896121784113
1;874550;2.1286361106144587;2.379261458519578;69.28528638019044;-0.23627858355651904
1;884018;2.1323930269980336;2.3778526148757373;69.44032516263849;-0.2276675549346266
1;893485;2.136149943381608;2.376443771231897;69.59536394508653;-0.21905652631273434
1;902953;2.139906859765183;2.3750349275880565;69.75040272753458;-0.21044549769084206
1;912420;2.143663776148758;2.373626083944216;69.90544150998262;-0.2018344690689498
1;921888;2.1474206925323323;2.3722172403003756;70.06048029243067;-0.19322344044705755
1;931355;2.151177608915907;2.370808396656535;70.21551907487871;-0.18461241182516527
1;940823;2.154934525299482;2.3693995530126943;70.37055785732677;-0.17600138320327263
1;950290;2.1586914416830565;2.3679907093688537;70.52559663977482;-0.16739035458138038
1;959757;2.1624483580666314;2.3665818657250135;70.68063542222286;-0.15877932595948813
1;969225;2.166205274450206;2.365173022081173;70.83567420467091;-0.15016829733759587
1;978692;2.1699621908337807;2.363764178437332;70.99071298711895;-0.1415572687157036
1;988160;2.173719107217355;2.3623553347934916;71.145751769567;-0.13294624009381134
1;997627;2.17747602360093;2.3609464911496514;71.30079055201504;-0.12433521147191907
2;7095;2.181632611845346;2.359257903706661;71.44467920154746;-0.1167906267661613
2;16562;2.186607376446124;2.3569966470699435;71.56574218829073;-0.11142918098775212
2;26029;2.191582141046902;2.354735390433226;71.68680517503398;-0.10606773520934294
2;35497;2.1965569056476806;2.352474133796509;71.80786816177725;-0.10070628943093375
2;44964;2.2015316702484586;2.3502128771597914;71.92893114852052;-0.09534484365252457
2;54432;2.2065064348492367;2.3479516205230744;72.04999413526377;-0.0899833978741154
2;63899;2.211481199450015;2.345690363886357;72.17105712200704;-0.08462195209570597
2;73367;2.2164559640507933;2.3434291072496394;72.29212010875031;-0.0792605063172968
2;82834;2.2214307286515713;2.341167850612922;72.41318309549357;-0.07389906053888762
2;92301;2.22640549325235;2.338906593976205;72.53424608223683;-0.06853761476047844
2;101769;2.231380257853128;2.3366453373394873;72.6553090689801;-0.06317616898206925
2;111236;2.236355022453906;2.33438408070277;72.77637205572336;-0.05781472320366007
2;120704;2.241329787054684;2.3321228240660528;72.89743504246663;-0.05245327742525089
2;130171;2.2463045516554625;2.3298615674293353;73.0184980292099;-0.04709183164684148
2;139639;2.2512793162562406;2.3276003107926178;73.13956101595316;-0.04173038586843229
2;149106;2.2562540808570186;2.3253390541559007;73.26062400269642;-0.036368940090023116
2;158573;2.261228845457797;2.323077797519183;73.38168698943969;-0.031007494311613933
2;168041;2.266203610058575;2.3208165408824657;73.50274997618294;-0.025646048533204752
2;177508;2.2711783746593532;2.3185552842457486;73.62381296292621;-0.020284602754795572
2;186976;2.2761531392601313;2.316294027609031;73.74487594966948;-0.014923156976386392
2;196443;2.28112790386091;2.3140327709723136;73.86593893641275;-0.009561711197976972
2;205911;2.286102668461688;2.3117715143355966;73.987001923156;-0.004200265419567792
2;215378;2.2913002238848024;2.309458240047999;74.09821756151227;-0.003036945224665287
2;224845;2.2973036666791007;2.306956805550375;74.1738129996219;-0.017059243337173315
2;234313;2.3033071094733986;2.3044553710527507;74.24940843773152;-0.03108154144968134
2;243780;2.309310552267697;2.3019539365551265;74.32500387584115;-0.045103839562189364
2;253248;2.315313995061995;2.2994525020575023;74.40059931395078;-0.0591261376746974
2;262715;2.3213174378562935;2.2969510675598777;74.47619475206041;-0.07314843578720605
2;272183;2.3273208806505914;2.2944496330622535;74.55179019017004;-0.08717073389971407
2;281650;2.3333243234448897;2.2919481985646293;74.62738562827965;-0.1011930320122221
2;291117;2.339327766239188;2.289446764067005;74.70298106638928;-0.11521533012473012
2;300585;2.345331209033486;2.286945329569381;74.77857650449891;-0.12923762823723814
2;310052;2.3513346518277842;2.2844438950717567;74.85417194260855;-0.14325992634974619
2;319520;2.3573380946220825;2.281942460574132;74.92976738071816;-0.1572822244622542
2;328987;2.363341537416381;2.279441026076508;75.00536281882779;-0.17130452257476286
2;338455;2.369344980210679;2.2769395915788837;75.08095825693742;-0.18532682068727088
2;347922;2.375348423004977;2.2744381570812595;75.15655369504705;-0.1993491187997789
2;357389;2.3813518657992754;2.2719367225836353;75.23214913315668;-0.21337141691228692
2;366857;2.3873553085935737;2.269435288086011;75.3077445712663;-0.22739371502479497
2;376324;2.3933587513878716;2.2669338535883865;75.38334000937593;-0.241416013137303
2;385792;2.39936219418217;2.2644324190907623;75.45893544748556;-0.25543831124981103
2;395259;2.405365636976468;2.261930984593138;75.53453088559519;-0.26946060936231964
2;404727;2.41;2.26;75.59131946879339;-0.27741708773504886
2;414194;2.41;2.26;75.58444646349139;-0.264840642234608
2;423661;2.41;2.26;75.5775734581894;-0.25226419673416717
2;433129;2.41;2.26;75.57070045288741;-0.23968775123372632
2;442596;2.41;2.26;75.56382744758541;-0.22711130573328545
2;452064;2.41;2.26;75.55695444228341;-0.2145348602328446
2;461531;2.41;2.26;75.55008143698143;-0.2019584147324032
2;470999;2.41;2.26;75.54320843167943;-0.18938196923196235
2;480466;2.41;2.26;75.53633542637743;-0.1768055237315215
2;489933;2.41;2.26;75.52946242107545;-0.16422907823108066
2;499401;2.41;2.26;75.52258941577345;-0.1516526327306398
2;508868;2.41;2.26;75.51571641047146;-0.13907618723019893
2;518336;2.41;2.26;75.50884340516947;-0.1264997417297581
2;527803;2.41;2.26;75.50197039986747;-0.11392329622931668
2;537271;2.41;2.26;75.49509739456548;-0.10134685072887584
2;546738;2.41;2.26;75.48822438926348;-0.08877040522843499
2;556205;2.41;2.26;75.4813513839615;-0.07619395972799413
2;565673;2.41;2.26;75.4744783786595;-0.06361751422755328
2;575140;2.41;2.26;75.4676053733575;-0.05104106872711243
2;584608;2.41;2.26;75.46073236805552;-0.03846462322667158
2;594075;2.41;2.26;75.45385936275352;-0.02588817772623017
2;603543;2.41;2.26;75.44698635745152;-0.01331173222578932
2;613010;2.41;2.26;75.44011335214952;-0.0007352867253484691
2;622477;2.42536881446636;2.255808505145538;75.3761627676555;-0.0005453448020554921
2;631945;2.441691968408788;2.2513567358885123;75.30866790281762;-0.0011245532488190991
2;641412;2.458015122351216;2.2469049666314866;75.24117303797975;-0.0017037616955827063
2;650880;2.474338276293644;2.2424531973744606;75.17367817314187;-0.0022829701423463136
2;660347;2.4906614302360723;2.2380014281174345;75.10618330830398;-0.002862178589109946
2;669815;2.5069845841785003;2.233549658860409;75.03868844346611;-0.0034413870358735534
2;679282;2.5233077381209283;2.2290978896033833;74.97119357862823;-0.00402059548263716
2;688749;2.5396308920633563;2.2246461203463572;74.90369871379035;-0.004599803929400768
2;698217;2.555954046005784;2.2201943510893316;74.83620384895248;-0.005179012376164375
2;707684;2.572277199948212;2.2157425818323055;74.7687089841146;-0.005758220822927982
2;717152;2.58860035389064;2.21129081257528;74.70121411927671;-0.006337429269691589
2;726619;2.6049235078330684;2.206839043318254;74.63371925443883;-0.006916637716455222
2;736087;2.6212466617754964;2.2023872740612283;74.56622438960096;-0.007495846163218829
2;745554;2.6375698157179244;2.197935504804202;74.49872952476308;-0.008075054609982436
2;755021;2.6538929696603524;2.1934837355471766;74.4312346599252;-0.008654263056746042
2;764489;2.6702161236027804;2.189031966290151;74.36373979508733;-0.00923347150350965
2;773956;2.6865392775452084;2.184580197033125;74.29624493024944;-0.009812679950273257
2;783424;2.702862431487636;2.1801284277760993;74.22875006541156;-0.010391888397036865
2;792891;2.719185585430065;2.175676658519073;74.16125520057369;-0.010971096843800498
2;802359;2.735508739372493;2.1712248892620476;74.09376033573581;-0.011550305290564104
2;811826;2.74;2.17;73.97566243511609;-0.0033490441176855287
2;821293;2.74;2.17;73.83835616131466;0.00818518976244316
2;830761;2.74;2.17;73.70104988751322;0.019719423642571846
2;840228;2.74;2.17;73.5637436137118;0.03125365752270053
2;849696;2.74;2.17;73.42643733991035;0.042787891402829736
2;859163;2.74;2.17;73.28913106610891;0.05432212528295842
2;868631;2.74;2.17;73.15182479230748;0.0658563591630871
2;878098;2.74;2.17;73.01451851850604;0.0773905930432158
2;887565;2.74;2.17;72.87721224470461;0.08892482692334448
2;897033;2.74;2.17;72.73990597090317;0.10045906080347318
2;906500;2.74;2.17;72.60259969710174;0.11199329468360186
2;915968;2.74;2.17;72.4652934233003;0.12352752856373106
2;925435;2.74;2.17;72.32798714949887;0.13506176244385976
2;934903;2.74;2.17;72.19068087569742;0.14659599632398843
2;944370;2.74;2.17;72.053374601896;0.15813023020411712
2;953837;2.74;2.17;71.91606832809455;0.16966446408424582
2;963305;2.74;2.17;71.77876205429313;0.1811986979643745
2;972772;2.74;2.17;71.64145578049168;0.19273293184450319
2;982240;2.74;2.17;71.50414950669024;0.20426716572463238
2;991707;2.74;2.17;71.36684323288881;0.21580139960476108
