Time (seconds);Time (microseconds);Position X (m);Position Y (m);Speed (m/s);Steering angle (deg)
0;180401;0.37;2.42;51.83118147769779;-0.7205399307995749
0;189421;0.37;2.42;51.94179058739743;-0.738873098836762
0;198441;0.37;2.42;52.05239969709707;-0.7572062668739491
0;207461;0.37;2.42;52.16300880679671;-0.7755394349111361
0;216481;0.37;2.42;52.29199013299772;-0.7959889639422668
0;225502;0.37;2.42;52.42770085012973;-0.8172136754604052
0;234522;0.37;2.42;52.563411567261745;-0.8384383869785436
0;243542;0.37;2.42;52.69912228439375;-0.859663098496682
0;252562;0.37;2.42;52.834833001525766;-0.8808878100148204
0;261582;0.37;2.42;52.97054371865777;-0.9021125215329588
0;270602;0.37;2.42;53.106254435789786;-0.9233372330510973
0;279622;0.37;2.42;53.2419651529218;-0.9445619445692357
0;288642;0.37;2.42;53.37767587005381;-0.965786656087374
0;297662;0.37;2.42;53.51338658718582;-0.9870113676055124
0;306682;0.37;2.42;53.64909730431783;-1.0082360791236509
0;315702;0.37;2.42;53.78480802144984;-1.0294607906417892
0;324722;0.37;2.42;53.920518738581855;-1.0506855021599277
0;333742;0.37;2.42;54.05622945571386;-1.071910213678066
0;342763;0.37;2.42;54.11724675413185;-1.0976857997465514
0;351783;0.37;2.42;54.153864034142394;-1.1249480150885416
0;360803;0.37;2.42;54.19048131415294;-1.1522102304305317
0;369823;0.37;2.42;54.22709859416348;-1.179472445772522
0;378843;0.37;2.42;54.263715874174025;-1.2067346611145124
0;387863;0.37;2.42;54.300333154184564;-1.2339968764565026
0;396883;0.37;2.42;54.33695043419511;-1.261259091798493
0;405903;0.37;2.42;54.373567714205656;-1.288521307140483
0;414923;0.37;2.42;54.410184994216195;-1.3157835224824734
0;423943;0.37;2.42;54.44680227422674;-1.3430457378244636
0;432963;0.37;2.42;54.48341955423728;-1.370307953166454
0;441983;0.37;2.42;54.520036834247826;-1.397570168508444
0;451004;0.37;2.42;54.556654114258365;-1.4248323838504344
0;460024;0.37;2.42;54.59327139426891;-1.4520945991924246
0;469044;0.37;2.42;54.62988867427946;-1.479356814534415
0;478064;0.37;2.42;54.666505954289995;-1.5066190298764053
0;487084;0.37;2.42;54.70312323430054;-1.5338812452183952
0;496104;0.37;2.42;54.73974051431108;-1.5611434605603858
0;505124;0.37;2.42;54.776357794321626;-1.5884056759023757
0;514144;0.37;2.42;54.81297507433217;-1.615667891244366
0;523164;0.37;2.42;54.84959235434271;-1.6429301065863564
0;532184;0.37;2.42;54.88620963435326;-1.6701923219283465
0;541204;0.37;2.42;54.922826914363796;-1.697454537270337
0;550224;0.37;2.42;54.95944419437434;-1.724716752612327
0;559244;0.37;2.42;54.99606147438489;-1.7519789679543174
0;568265;0.37;2.42;55.03267875439543;-1.7792411832963075
0;577285;0.37;2.42;55.06929603440597;-1.806503398638298
0;586305;0.37;2.42;55.10591331441651;-1.8337656139802883
0;595325;0.37;2.42;55.14253059442706;-1.8610278293222784
0;604345;0.37;2.42;55.179147874437604;-1.8882900446642688
0;613365;0.3792142174980304;2.421316316785433;55.2250085598094;-1.833126312271566
0;622385;0.39174359811891313;2.423106228302702;55.27419490974142;-1.7483067287602398
0;631405;0.40427297873979573;2.4248961398199707;55.323381259673425;-1.6634871452489148
0;640425;0.41680235936067844;2.42668605133724;55.37256760960543;-1.5786675617375887
0;649445;0.42933173998156116;2.4284759628545087;55.42175395953744;-1.4938479782262628
0;658465;0.44186112060244376;2.4302658743717775;55.470940309469455;-1.4090283947149378
0;667485;0.45439050122332647;2.4320557858890464;55.52012665940146;-1.3242088112036117
0;676506;0.4669198818442091;2.4338456974063156;55.56931300933347;-1.2393892276922867
0;685526;0.4794492624650918;2.4356356089235844;55.618499359265485;-1.1545696441809605
0;694546;0.4919786430859745;2.4374255204408533;55.66768570919749;-1.0697500606696346
0;703566;0.5045080237068571;2.4392154319581225;55.7168720591295;-0.9849304771583095
0;712586;0.5170374043277398;2.4410053434753913;55.766058409061515;-0.9001108936469835
0;721606;0.5295667849486224;2.44279525499266;55.81524475899352;-0.8152913101356585
0;730626;0.5420961655695051;2.4445851665099294;55.86443110892553;-0.7304717266243325
0;739646;0.5546255461903877;2.4463750780271982;55.91361745885754;-0.6456521431130074
0;748666;0.5671549268112704;2.448164989544467;55.96280380878955;-0.5608325596016814
0;757686;0.5796843074321532;2.4499549010617363;56.01199015872156;-0.47601297609035537
0;766706;0.5922136880530358;2.451744812579005;56.06117650865357;-0.3911933925790303
0;775726;0.6047430686739185;2.453534724096274;56.11036285858558;-0.30637380906770434
0;784746;0.6172724492948011;2.4553246356135427;56.15954920851759;-0.22155422555637924
0;793767;0.6298018299156838;2.457114547130812;56.2087355584496;-0.13673464204505323
0;802787;0.6423312105365664;2.458904458648081;56.25792190838161;-0.051915058533728166
0;811807;0.65;2.46;56.31715139291859;-0.036326885181759354
0;820827;0.65;2.46;56.39222641606263;-0.1299684519109071
0;829847;0.65;2.46;56.46730143920666;-0.22361001864005384
0;838867;0.65;2.46;56.54237646235069;-0.31725158536920156
0;847887;0.65;2.46;56.617451485494726;-0.4108931520983483
0;856907;0.65;2.46;56.69252650863876;-0.504534718827496
0;865927;0.65;2.46;56.76760153178279;-0.5981762855566438
0;874947;0.65;2.46;56.842676554926825;-0.6918178522857905
0;883967;0.65;2.46;56.917751578070856;-0.7854594190149383
0;892987;0.65;2.46;56.99282660121489;-0.879100985744085
0;902008;0.65;2.46;57.067901624358925;-0.9727425524732327
0;911028;0.65;2.46;57.142976647502955;-1.0663841192023795
0;920048;0.65;2.46;57.218051670646986;-1.160025685931526
0;929068;0.65;2.46;57.293126693791024;-1.253667252660675
0;938088;0.65;2.46;57.368201716935054;-1.3473088193898217
0;947108;0.65;2.46;57.443276740079085;-1.4409503861189683
0;956128;0.65;2.46;57.51835176322312;-1.5345919528481171
0;965148;0.65;2.46;57.593426786367154;-1.628233519577264
0;974168;0.65;2.46;57.668501809511184;-1.7218750863064107
0;983188;0.65;2.46;57.74357683265522;-1.8155166530355595
0;992208;0.65;2.46;57.81865185579925;-1.9091582197647061
1;1228;0.65;2.46;57.89372687894329;-2.0027997864938527
1;10248;0.65;2.46;57.96880190208732;-2.0964413532229997
1;19269;0.6676364766390722;2.4612079778519913;58.01819994834038;-2.1558687123201263
1;28289;0.702606939925305;2.463603215063377;58.0423614134057;-2.1816686848153966
1;37309;0.7375774032115376;2.465998452274763;58.06652287847103;-2.207468657310667
1;46329;0.7725478664977711;2.4683936894861485;58.090684343536346;-2.2332686298059383
1;55349;0.8075183297840038;2.4707889266975345;58.114845808601665;-2.2590686023012085
1;64369;0.8424887930702365;2.47318416390892;58.13900727366699;-2.284868574796479
1;73389;0.8774592563564692;2.475579401120306;58.16316873873231;-2.3106685472917494
1;82409;0.9124297196427027;2.477974638331692;58.187330203797636;-2.3364685197870205
1;91429;0.9474001829289354;2.4803698755430776;58.211491668862955;-2.3622684922822907
1;100449;0.9823706462151681;2.4827651127544637;58.235653133928274;-2.3880684647775614
1;109469;1.0173411095014016;2.4851603499658492;58.2598145989936;-2.4138684372728325
1;118489;1.0523115727876342;2.4875555871772352;58.28397606405892;-2.4396684097681027
1;127510;1.0872820360738669;2.489950824388621;58.30813752912424;-2.4654683822633734
1;136530;1.1222524993600995;2.492346061600007;58.332298994189564;-2.4912683547586436
1;145550;1.157222962646333;2.4947412988113924;58.35646045925488;-2.5170683272539147
1;154570;1.1921934259325657;2.4971365360227784;58.38062192432021;-2.542868299749185
1;163590;1.2271638892187984;2.499531773234164;58.40478338938553;-2.5686682722444556
1;172610;1.262134352505032;2.50192701044555;58.42894485445085;-2.5944682447397267
1;181630;1.2971048157912646;2.5043222476569356;58.45310631951617;-2.620268217234997
1;190650;1.3320752790774975;2.5067174848683216;58.47726778458149;-2.6460681897302676
1;199670;1.36704574236373;2.509112722079707;58.50142924964681;-2.671868162225538
1;208690;1.3938065861576752;2.5111270682577693;58.5311864550083;-2.655341729495286
1;217710;1.4157369188413176;2.5129172994972504;58.56423617419414;-2.6139105894405237
1;226730;1.43766725152496;2.514707530736731;58.597285893379976;-2.572479449385762
1;235750;1.459597584208603;2.516497761976212;58.630335612565815;-2.5310483093309992
1;244771;1.4815279168922455;2.518287993215693;58.663385331751655;-2.4896171692762374
1;253791;1.503458249575888;2.5200782244551743;58.69643505093749;-2.448186029221475
1;262811;1.5253885822595303;2.5218684556946553;58.72948477012333;-2.4067548891667134
1;271831;1.5473189149431734;2.5236586869341364;58.76253448930917;-2.3653237491119508
1;280851;1.5692492476268158;2.5254489181736175;58.79558420849501;-2.323892609057189
1;289871;1.5911795803104583;2.5272391494130986;58.82863392768084;-2.282461469002427
1;298891;1.6131099129941013;2.5290293806525797;58.86168364686668;-2.241030328947664
1;307911;1.6350402456777438;2.5308196118920607;58.89473336605252;-2.1995991888929023
1;316931;1.6569705783613862;2.5326098431315414;58.92778308523835;-2.1581680488381405
1;325951;1.6789009110450286;2.5344000743710224;58.96083280442419;-2.1167369087833787
1;334971;1.7008312437286717;2.5361903056105035;58.99388252361003;-2.0753057687286156
1;343991;1.722761576412314;2.5379805368499846;59.026932242795866;-2.033874628673854
1;353012;1.7446919090959565;2.5397707680894657;59.059981961981705;-1.992443488619092
1;362032;1.7666222417795994;2.5415609993289467;59.093031681167545;-1.9510123485643291
1;371052;1.7885525744632418;2.543351230568428;59.12608140035338;-1.9095812085095674
1;380072;1.8104829071468844;2.545141461807909;59.15913111953922;-1.8681500684548054
1;389092;1.8324132398305273;2.54693169304739;59.19218083872506;-1.8267189284000427
1;398112;1.8543435725141697;2.5487219242868706;59.22523055791089;-1.7852877883452807
1;407132;1.87;2.55;59.261358744249655;-1.7538685219782069
1;416152;1.87;2.55;59.30516919486045;-1.7474337221349883
1;425172;1.87;2.55;59.348979645471246;-1.7409989222917697
1;434192;1.87;2.55;59.39279009608204;-1.7345641224485513
1;443212;1.87;2.55;59.43660054669283;-1.728129322605333
1;452232;1.87;2.55;59.48041099730362;-1.7216945227621143
1;461252;1.87;2.55;59.524221447914414;-1.7152597229188957
1;470273;1.87;2.55;59.56803189852521;-1.7088249230756773
1;479293;1.87;2.55;59.611842349136005;-1.702390123232459
1;488313;1.87;2.55;59.6556527997468;-1.6959553233892404
1;497333;1.87;2.55;59.69946325035759;-1.689520523546022
1;506353;1.87;2.55;59.74327370096839;-1.6830857237028034
1;515373;1.87;2.55;59.78708415157918;-1.6766509238595848
1;524393;1.87;2.55;59.83089460218997;-1.6702161240163664
1;533413;1.87;2.55;59.87470505280076;-1.663781324173148
1;542433;1.87;2.55;59.918515503411555;-1.6573465243299295
1;551453;1.87;2.55;59.962325954022354;-1.6509117244867109
1;560473;1.87;2.55;60.006136404633146;-1.6444769246434925
1;569493;1.87;2.55;60.04994685524394;-1.6380421248002741
1;578514;1.87;2.55;60.09375730585473;-1.6316073249570555
1;587534;1.87;2.55;60.13756775646553;-1.625172525113837
1;596554;1.87;2.55;60.18137820707632;-1.6187377252706185
1;605574;1.87;2.55;60.22518865768711;-1.6123029254274002
1;614594;1.87;2.55;60.268999108297905;-1.6058681255841816
1;623614;1.9018307073306597;2.55;60.339042236392196;-1.5806794999322844
1;632634;1.9440137658521723;2.55;60.41761705959348;-1.549391537909168
1;641654;1.986196824373686;2.55;60.496191882794776;-1.518103575886051
1;650674;2.028379882895199;2.55;60.57476670599607;-1.4868156138629347
1;659694;2.0705629414167115;2.55;60.65334152919736;-1.4555276518398181
1;668714;2.112745999938224;2.55;60.73191635239865;-1.4242396898167018
1;677734;2.1549290584597376;2.55;60.81049117559994;-1.3929517277935848
1;686754;2.19711211698125;2.55;60.889065998801236;-1.3616637657704684
1;695775;2.2392951755027632;2.55;60.96764082200253;-1.330375803747352
1;704795;2.2814782340242767;2.55;61.046215645203816;-1.299087841724235
1;713815;2.3236612925457893;2.55;61.12479046840511;-1.2677998797011187
1;722835;2.365844351067302;2.55;61.2033652916064;-1.2365119176780022
1;731855;2.408027409588816;2.55;61.281940114807696;-1.2052239556548852
1;740875;2.4502104681103285;2.55;61.36051493800898;-1.1739359936317688
1;749895;2.492393526631841;2.55;61.439089761210276;-1.1426480316086525
1;758915;2.5345765851533537;2.55;61.51766458441157;-1.1113600695855361
1;767935;2.576759643674867;2.55;61.59623940761286;-1.0800721075624191
1;776955;2.6189427021963803;2.55;61.67481423081415;-1.0487841455393025
1;785975;2.661125760717893;2.55;61.75338905401544;-1.0174961835161862
1;794995;2.7033088192394064;2.55;61.83196387721674;-0.9862082214930692
1;804016;2.745491877760919;2.55;61.91053870041802;-0.9549202594699528
1;813036;2.7589387857897516;2.548834071418728;62.02607014802139;-0.9487113561070574
1;822056;2.7689471723004457;2.5475286296999418;62.14602376582033;-0.9455033725395877
1;831076;2.77895555881114;2.5462231879811554;62.26597738361927;-0.942295388972118
1;840096;2.788963945321834;2.5449177462623696;62.38593100141821;-0.9390874054046483
1;849116;2.7989723318325286;2.5436123045435832;62.505884619217156;-0.9358794218371785
1;858136;2.8089807183432227;2.542306862824797;62.62583823701609;-0.9326714382697089
1;867156;2.818989104853917;2.5410014211060106;62.74579185481503;-0.9294634547022392
1;876176;2.828997491364611;2.5396959793872247;62.86574547261397;-0.9262554711347696
1;885196;2.839005877875305;2.5383905376684384;62.985699090412915;-0.9230474875672999
1;894216;2.8490142643859993;2.537085095949652;63.10565270821185;-0.9198395039998302
1;903236;2.8590226508966934;2.535779654230866;63.22560632601079;-0.9166315204323605
1;912256;2.869031037407388;2.53447421251208;63.34555994380973;-0.9134235368648908
1;921277;2.8790394239180825;2.5331687707932935;63.465513561608674;-0.9102155532974211
1;930297;2.8890478104287767;2.531863329074507;63.585467179407615;-0.9070075697299514
1;939317;2.899056196939471;2.5305578873557213;63.70542079720656;-0.9037995861624818
1;948337;2.909064583450165;2.529252445636935;63.82537441500549;-0.9005916025950121
1;957357;2.919072969960859;2.5279470039181486;63.94532803280443;-0.8973836190275424
1;966377;2.9290813564715537;2.5266415621993628;64.06528165060338;-0.8941756354600726
1;975397;2.939089742982248;2.5253361204805764;64.18523526840232;-0.890967651892603
1;984417;2.949098129492942;2.52403067876179;64.30518888620125;-0.8877596683251333
1;993437;2.959106516003636;2.5227252370430038;64.42514250400019;-0.8845516847576637
2;2457;2.96911490251433;2.521419795324218;64.54509612179913;-0.881343701190194
2;11477;2.9791232890250243;2.5201143536054316;64.66504973959808;-0.8781357176227244
2;20497;2.98711223394521;2.517908166486703;64.80423073889095;-0.8678090219147144
2;29518;2.994907296965103;2.5156155008926167;64.94525771445728;-0.8567988751755223
2;38538;3.0027023599849962;2.5133228352985304;65.0862846900236;-0.8457887284363308
2;47558;3.0104974230048893;2.511030169704444;65.22731166558992;-0.8347785816971393
2;56578;3.0182924860247824;2.5087375041103583;65.36833864115624;-0.8237684349579477
2;65598;3.026087549044675;2.506444838516272;65.50936561672258;-0.8127582882187561
2;74618;3.033882612064568;2.504152172922186;65.6503925922889;-0.8017481414795645
2;83638;3.041677675084461;2.5018595073280996;65.79141956785521;-0.790737994740373
2;92658;3.0494727381043543;2.4995668417340133;65.93244654342155;-0.7797278480011809
2;101678;3.0572678011242473;2.4972741761399275;66.07347351898787;-0.7687177012619894
2;110698;3.0650628641441404;2.4949815105458413;66.2145004945542;-0.7577075545227978
2;119718;3.0728579271640335;2.492688844951755;66.35552747012052;-0.7466974077836063
2;128738;3.080652990183926;2.4903961793576688;66.49655444568684;-0.7356872610444146
2;137758;3.088448053203819;2.4881035137635825;66.63758142125316;-0.7246771143052231
2;146779;3.0962431162237123;2.4858108481694967;66.7786083968195;-0.7136669675660315
2;155799;3.1040381792436054;2.4835181825754105;66.91963537238581;-0.7026568208268394
2;164819;3.1118332422634984;2.481225516981324;67.06066234795215;-0.6916466740876479
2;173839;3.1196283052833915;2.478932851387238;67.20168932351847;-0.6806365273484564
2;182859;3.1274233683032846;2.4766401857931517;67.34271629908478;-0.6696263806092648
2;191879;3.1352184313231772;2.4743475201990655;67.48374327465112;-0.6586162338700732
2;200899;3.1430134943430703;2.4720548546049796;67.62477025021744;-0.6476060871308816
2;209919;3.150573404750054;2.4697610813541444;67.7622730766251;-0.6371070513501319
2;218939;3.1561014307965856;2.4674577371680897;67.8693247697421;-0.6310243745885925
2;227959;3.1616294568431167;2.465154392982035;67.97637646285908;-0.6249416978270532
2;236979;3.167157482889648;2.4628510487959803;68.08342815597607;-0.618859021065514
2;245999;3.1726855089361794;2.4605477046099256;68.19047984909304;-0.6127763443039748
2;255020;3.1782135349827105;2.458244360423871;68.29753154221002;-0.6066936675424356
2;264040;3.183741561029242;2.455941016237816;68.404583235327;-0.6006109907808964
2;273060;3.1892695870757732;2.4536376720517614;68.51163492844398;-0.5945283140193571
2;282080;3.194797613122305;2.4513343278657063;68.61868662156097;-0.5884456372578176
2;291100;3.200325639168836;2.4490309836796516;68.72573831467795;-0.5823629604962784
2;300120;3.2058536652153675;2.446727639493597;68.83279000779493;-0.5762802837347393
2;309140;3.2113816912618987;2.444424295307542;68.93984170091191;-0.5701976069732
2;318160;3.21690971730843;2.4421209511214874;69.0468933940289;-0.5641149302116608
2;327180;3.2224377433549614;2.4398176069354327;69.15394508714587;-0.5580322534501216
2;336200;3.2279657694014925;2.437514262749378;69.26099678026286;-0.5519495766885824
2;345220;3.233493795448024;2.4352109185633233;69.36804847337984;-0.5458668999270428
2;354240;3.239021821494555;2.4329075743772686;69.47510016649683;-0.5397842231655037
2;363260;3.2445498475410868;2.430604230191214;69.5821518596138;-0.5337015464039645
2;372281;3.250077873587618;2.428300886005159;69.68920355273079;-0.5276188696424252
2;381301;3.255605899634149;2.4259975418191044;69.79625524584777;-0.521536192880886
2;390321;3.2611339256806806;2.4236941976330497;69.90330693896475;-0.5154535161193469
2;399341;3.2666619517272117;2.421390853446995;70.01035863208173;-0.5093708393578076
2;408361;3.271056152607855;2.4191198728267875;70.1159061754758;-0.49679630155149
2;417381;3.2737221336033406;2.4168982219972164;70.21916103606513;-0.4743266196905097
2;426401;3.276388114598826;2.4146765711676452;70.32241589665446;-0.45185693782952946
2;435421;3.279054095594311;2.412454920338074;70.42567075724381;-0.42938725596854915
2;444441;3.2817200765897967;2.410233269508503;70.52892561783314;-0.40691757410756885
2;453461;3.284386057585282;2.4080116186789318;70.63218047842247;-0.3844478922465886
2;462481;3.287052038580767;2.4057899678493606;70.7354353390118;-0.3619782103856083
2;471501;3.2897180195762528;2.4035683170197895;70.83869019960115;-0.339508528524627
2;480522;3.292384000571738;2.4013466661902183;70.94194506019048;-0.31703884666364673
2;489542;3.295049981567223;2.399125015360647;71.04519992077981;-0.29456916480266643
2;498562;3.297715962562709;2.396903364531076;71.14845478136914;-0.2720994829416861
2;507582;3.300381943558194;2.394681713701505;71.25170964195847;-0.24962980108070584
2;516602;3.3030479245536792;2.392460062871934;71.35496450254782;-0.22716011921972556
2;525622;3.305713905549165;2.390238412042363;71.45821936313715;-0.2046904373587453
2;534642;3.30837988654465;2.388016761212792;71.56147422372648;-0.18222075549776398
2;543662;3.3110458675401353;2.3857951103832207;71.66472908431582;-0.1597510736367837
2;552682;3.313711848535621;2.3835734595536495;71.76798394490515;-0.13728139177580342
2;561702;3.316377829531106;2.3813518087240784;71.87123880549449;-0.11481170991482313
2;570722;3.3190438105265914;2.379130157894507;71.97449366608382;-0.09234202805384284
2;579742;3.321709791522077;2.376908507064936;72.07774852667315;-0.06987234619286255
2;588762;3.324375772517562;2.374686856235365;72.18100338726248;-0.04740266433188226
2;597783;3.327041753513048;2.3724652054057938;72.28425824785182;-0.024932982470900977
2;606803;3.329707734508533;2.3702435545762226;72.38751310844115;-0.0024633006099206876
2;615823;3.33;2.37;72.50096606195295;-0.011529249977232562
2;624843;3.33;2.37;72.61567466326035;-0.024478047455052266
2;633863;3.33;2.37;72.73038326456775;-0.03742684493287197
2;642883;3.33;2.37;72.84509186587513;-0.05037564241069167
2;651903;3.33;2.37;72.95980046718253;-0.06332443988851137
2;660923;3.33;2.37;73.07450906848993;-0.07627323736633165
2;669943;3.33;2.37;73.18921766979733;-0.08922203484415135
2;678963;3.33;2.37;73.30392627110473;-0.10217083232197106
2;687983;3.33;2.37;73.41863487241213;-0.11511962979979076
2;697003;3.33;2.37;73.53334347371951;-0.12806842727761047
2;706024;3.33;2.37;73.64805207502691;-0.14101722475543016
2;715044;3.33;2.37;73.76276067633431;-0.15396602223325045
2;724064;3.33;2.37;73.87746927764171;-0.16691481971107014
2;733084;3.33;2.37;73.99217787894911;-0.17986361718888985
2;742104;3.33;2.37;74.1068864802565;-0.19281241466670956
2;751124;3.33;2.37;74.2215950815639;-0.20576121214452925
2;760144;3.33;2.37;74.33630368287129;-0.21871000962234896
2;769164;3.33;2.37;74.45101228417869;-0.23165880710016867
2;778184;3.33;2.37;74.56572088548609;-0.24460760457798894
2;787204;3.33;2.37;74.68042948679349;-0.25755640205580865
2;796224;3.33;2.37;74.79513808810088;-0.27050519953362834
2;805244;3.33;2.37;74.90984668940828;-0.2834539970114481
2;814264;3.33;2.37;75.02455529071568;-0.29640279448926776
2;823285;3.332202836453731;2.3677971635462693;75.03335039999104;-0.30426084524378694
2;832305;3.336037904523512;2.3639620954764884;74.96366698673775;-0.30834681489941
2;841325;3.3398729725932927;2.3601270274067074;74.89398357348446;-0.3124327845550333
2;850345;3.343708040663074;2.356291959336926;74.82430016023119;-0.3165187542106564
2;859365;3.347543108732855;2.352456891267145;74.7546167469779;-0.3206047238662795
2;868385;3.351378176802636;2.348621823197364;74.68493333372462;-0.32469069352190255
2;877405;3.355213244872417;2.344786755127583;74.61524992047134;-0.3287766631775257
2;886425;3.3590483129421984;2.3409516870578018;74.54556650721806;-0.33286263283314876
2;895445;3.3628833810119794;2.337116618988021;74.47588309396478;-0.33694860248877184
2;904465;3.3667184490817608;2.3332815509182394;74.4061996807115;-0.34103457214439514
2;913485;3.3705535171515417;2.3294464828484585;74.33651626745821;-0.3451205418000182
2;922505;3.3743885852213227;2.3256114147786775;74.26683285420494;-0.3492065114556413
2;931526;3.3782236532911036;2.3217763467088965;74.19714944095165;-0.3532924811112644
2;940546;3.382058721360885;2.317941278639115;74.12746602769836;-0.3573784507668875
2;949566;3.385893789430666;2.314106210569334;74.05778261444509;-0.3614644204225106
2;958586;3.389728857500447;2.3102711424995532;73.9880992011918;-0.36555039007813367
2;967606;3.3935639255702283;2.306436074429772;73.91841578793851;-0.36963635973375697
2;976626;3.3973989936400093;2.302601006359991;73.84873237468524;-0.37372232938938005
