Time (seconds);Time (microseconds);Position X (m);Position Y (m);Speed (m/s);Steering angle (deg);Lane change
0;20545;0.6720565677066304;2.06;37.53819013521217;0.034888282219914926;0
0;30817;0.6730848515599455;2.06;37.59885392664277;0.05233242332987236;0
0;41090;0.6741131354132606;2.06;37.65951771807336;0.0697765644398298;0
0;51362;0.6751414192665758;2.06;37.72018150950396;0.08722070554978723;0
0;61635;0.6761697031198909;2.06;37.78084530093456;0.10466484665974467;0
0;71907;0.677197986973206;2.06;37.84150909236516;0.1221089877697021;0
0;82180;0.6782262708265211;2.06;37.90217288379576;0.13955312887965954;0
0;92453;0.6792545546798363;2.06;37.962836675226356;0.156997269989617;0
0;102725;0.6802828385331514;2.06;38.02350046665695;0.1744414110995744;0
0;112998;0.6813111223864665;2.06;38.08416425808755;0.19188555220953185;0
0;123270;0.6823394062397817;2.06;38.144828049518146;0.20932969331948928;0
0;133543;0.6833676900930968;2.06;38.205491840948746;0.2267738344294467;0
0;143815;0.6843959739464119;2.06;38.266155632379345;0.24421797553940414;0
0;154088;0.6854242577997272;2.06;38.326819423809944;0.2616621166493616;0
0;164360;0.6864525416530423;2.06;38.387483215240536;0.279106257759319;0
0;174633;0.6874808255063574;2.06;38.448147006671135;0.2965503988692764;0
0;184906;0.6885091093596725;2.06;38.508810798101734;0.31399453997923393;0
0;195178;0.6895373932129877;2.06;38.569474589532334;0.33143868108919133;0
0;205451;0.6919745331559627;2.0597179238348624;38.63004842888591;0.3297160295275117;1
0;215723;0.6955638258514967;2.0592051677355006;38.69054870605389;0.31231890766582904;1
0;225996;0.6991531185470307;2.0586924116361387;38.75104898322187;0.29492178580414646;1
0;236268;0.7027424112425646;2.0581796555367764;38.81154926038985;0.2775246639424639;1
0;246541;0.7063317039380987;2.0576668994374145;38.872049537557835;0.2601275420807812;1
0;256813;0.7099209966336327;2.0571541433380522;38.93254981472582;0.2427304202190986;1
0;267086;0.7135102893291667;2.0566413872386904;38.9930500918938;0.22533329835741603;1
0;277359;0.7170995820247007;2.0561286311393285;39.05355036906178;0.20793617649573343;1
0;287631;0.7206888747202347;2.0556158750399662;39.114050646229764;0.19053905463405083;1
0;297904;0.7242781674157687;2.0551031189406044;39.174550923397746;0.1731419327723681;1
0;308176;0.7278674601113027;2.0545903628412425;39.23505120056573;0.1557448109106855;1
0;318449;0.7314567528068366;2.0540776067418802;39.29555147773371;0.1383476890490029;1
0;328721;0.7350460455023706;2.0535648506425184;39.35605175490169;0.12095056718732032;1
0;338994;0.7386353381979046;2.0530520945431565;39.416552032069674;0.10355344532563772;1
0;349266;0.7422246308934386;2.052539338443794;39.477052309237656;0.08615632346395512;1
0;359539;0.7458139235889726;2.0520265823444324;39.53755258640563;0.06875920160227253;1
0;369812;0.7494032162845066;2.0515138262450705;39.59805286357361;0.051362079740589824;1
0;380084;0.7529925089800406;2.051001070145708;39.658553140741596;0.03396495787890723;1
0;390357;0.7565818016755745;2.0504883140463463;39.71905341790958;0.016567836017224627;1
0;400629;0.7604831972470028;2.0499758401376496;39.77896024141751;0.004447693551912451;1
0;410902;0.7706199208454025;2.04946900395773;39.82701078763654;0.09775335798973209;1
0;421174;0.7807566444438022;2.04896216777781;39.87506133385558;0.19105902242755174;1
0;431447;0.790893368042202;2.0484553315978897;39.923111880074615;0.2843646868653719;1
0;441719;0.8010300916406017;2.0479484954179696;39.97116242629365;0.37767035130319154;1
0;451992;0.8111668152390014;2.04744165923805;40.01921297251268;0.47097601574101117;1
0;462265;0.821303538837401;2.04693482305813;40.06726351873172;0.5642816801788308;1
0;472537;0.8314402624358007;2.04642798687821;40.11531406495076;0.6575873446166505;1
0;482810;0.8415769860342005;2.0459211506982897;40.16336461116979;0.7508930090544701;1
0;493082;0.8517137096326002;2.04541431451837;40.21141515738883;0.8441986734922903;1
0;503355;0.861850433231;2.04490747833845;40.259465703607866;0.9375043379301099;1
0;513627;0.8719871568293996;2.04440064215853;40.307516249826904;1.0308100023679296;1
0;523900;0.8821238804277993;2.04389380597861;40.355566796045935;1.1241156668057486;1
0;534172;0.892260604026199;2.04338696979869;40.40361734226497;1.2174213312435689;1
0;544445;0.9023973276245988;2.04288013361877;40.45166788848401;1.310726995681389;1
0;554718;0.9125340512229985;2.04237329743885;40.49971843470305;1.4040326601192081;1
0;564990;0.9226707748213981;2.04186646125893;40.54776898092208;1.4973383245570282;1
0;575263;0.9328074984197978;2.0413596250790103;40.59581952714112;1.5906439889948474;1
0;585535;0.9429442220181976;2.04085278889909;40.643870073360155;1.6839496534326674;1
0;595808;0.9530809456165974;2.04034595271917;40.69192061957919;1.7772553178704877;1
0;606080;0.9650766570972105;2.04;40.740244172718526;1.8107953869152071;1
0;616353;0.981069808151529;2.04;40.78915478114615;1.7158196337449074;1
0;626625;0.9970629592058473;2.04;40.83806538957377;1.6208438805746086;1
0;636898;1.0130561102601658;2.04;40.88697599800139;1.5258681274043089;1
0;647171;1.0290492613144842;2.04;40.935886606429015;1.4308923742340103;1
0;657443;1.0450424123688027;2.04;40.984797214856634;1.3359166210637103;1
0;667716;1.0610355634231212;2.04;41.03370782328425;1.2409408678934106;1
0;677988;1.0770287144774395;2.04;41.08261843171188;1.145965114723112;1
0;688261;1.093021865531758;2.04;41.1315290401395;1.050989361552812;1
0;698533;1.1090150165860764;2.04;41.180439648567116;0.9560136083825135;1
0;708806;1.1250081676403947;2.04;41.22935025699474;0.8610378552122137;1
0;719078;1.1410013186947132;2.04;41.27826086542236;0.766062102041915;1
0;729351;1.1569944697490315;2.04;41.32717147384998;0.6710863488716152;1
0;739624;1.17298762080335;2.04;41.376082082277605;0.5761105957013155;1
0;749896;1.1889807718576684;2.04;41.424992690705224;0.48113484253101674;1
0;760169;1.204973922911987;2.04;41.47390329913285;0.38615908936071697;1
0;770441;1.2209670739663052;2.04;41.52281390756047;0.29118333619041825;1
0;780714;1.2369602250206237;2.04;41.57172451598809;0.1962075830201185;1
0;790986;1.2529533760749423;2.04;41.62063512441571;0.10123182984981874;1
0;801259;1.2689465271292606;2.04;41.66954573284333;0.006256076679520023;1
0;811531;1.286324456907069;2.039519868914498;41.73795858592097;0.11294216202137668;1
0;821804;1.3038000344922296;2.039005881338464;41.80774664169072;0.23384845166251264;1
0;832077;1.3212756120773905;2.03849189376243;41.87753469746047;0.35475474130365;1
0;842349;1.338751189662551;2.0379779061863954;41.94732275323022;0.47566103094478596;1
0;852622;1.3562267672477117;2.0374639186103614;42.01711080899997;0.5965673205859232;1
0;862894;1.3737023448328725;2.0369499310343273;42.08689886476972;0.7174736102270606;1
0;873167;1.3911779224180332;2.0364359434582933;42.15668692053947;0.8383798998681965;1
0;883439;1.408653500003194;2.0359219558822588;42.22647497630922;0.9592861895093339;1
0;893712;1.4261290775883544;2.0354079683062247;42.29626303207897;1.0801924791504698;1
0;903984;1.443604655173515;2.0348939807301907;42.36605108784872;1.201098768791607;1
0;914257;1.4610802327586758;2.0343799931541566;42.435839143618466;1.3220050584327432;1
0;924530;1.4785558103438365;2.033866005578122;42.50562719938822;1.4429113480738804;1
0;934802;1.4960313879289973;2.033352018002088;42.57541525515797;1.5638176377150177;1
0;945075;1.5135069655141578;2.032838030426054;42.64520331092772;1.6847239273561536;1
0;955347;1.5309825430993185;2.03232404285002;42.71499136669747;1.805630216997291;1
0;965620;1.5484581206844792;2.031810055273986;42.78477942246722;1.926536506638427;1
0;975892;1.56593369826964;2.0312960676979515;42.854567478236966;2.0474427962795643;1
0;986165;1.5834092758548006;2.0307820801219174;42.92435553400672;2.1683490859207017;1
0;996437;1.6008848534399611;2.0302680925458834;42.99414358977647;2.2892553755618374;1
1;6710;1.617818411601783;2.029755674637444;43.063718519675554;2.2948461759729186;1
1;16983;1.634161020987486;2.0292449680941407;43.133061084336404;2.174711689994329;1
1;27255;1.650503630373189;2.0287342615508375;43.202403648997254;2.054577204015738;1
1;37528;1.666846239758892;2.0282235550075343;43.271746213658105;1.9344427180371484;1
1;47800;1.6831888491445948;2.027712848464231;43.341088778318955;1.8143082320585588;1
1;58073;1.699531458530298;2.027202141920928;43.410431342979805;1.6941737460799664;1
1;68345;1.715874067916001;2.0266914353776246;43.479773907640656;1.5740392601013768;1
1;78618;1.7322166773017038;2.0261807288343214;43.549116472301506;1.4539047741227873;1
1;88890;1.7485592866874071;2.0256700222910182;43.618459036962356;1.3337702881441948;1
1;99163;1.76490189607311;2.025159315747715;43.68780160162321;1.2136358021656053;1
1;109436;1.781244505458813;2.024648609204412;43.75714416628406;1.0935013161870157;1
1;119708;1.7975871148445162;2.0241379026611086;43.826486730944914;0.9733668302084233;1
1;129981;1.813929724230219;2.0236271961178054;43.895829295605765;0.8532323442298337;1
1;140253;1.8302723336159221;2.023116489574502;43.965171860266615;0.7330978582512441;1
1;150526;1.846614943001625;2.022605783031199;44.034514424927465;0.6129633722726544;1
1;160798;1.862957552387328;2.0220950764878958;44.103856989588316;0.49282888629406213;1
1;171071;1.8793001617730312;2.0215843699445926;44.173199554249166;0.3726944003154725;1
1;181343;1.895642771158734;2.0210736634012894;44.242542118910016;0.25255991433688285;1
1;191616;1.9119853805444371;2.020562956857986;44.31188468357087;0.13242542835829058;1
1;201889;1.9283279899301402;2.020052250314683;44.38122724823172;0.012290942379700928;1
1;212161;1.9475038329770988;2.019539372816392;44.486961620970014;0.12351374097455795;1
1;222434;1.9670025800247668;2.019026247894085;44.59684357270327;0.26110435871668575;1
1;232706;1.9865013270724352;2.018513122971778;44.706725524436536;0.39869497645881663;1
1;242979;2.006000074120103;2.0179999980494707;44.81660747616979;0.5362855942009445;1
1;253251;2.025498821167771;2.017486873127164;44.92648942790305;0.6738762119430722;1
1;263524;2.044997568215439;2.016973748204857;45.03637137963631;0.8114668296852031;1
1;273796;2.0644963152631073;2.01646062328255;45.146253331369564;0.949057447427331;1
1;284069;2.083995062310775;2.0159474983602426;45.25613528310282;1.0866480651694588;1
1;294342;2.1034938093584428;2.0154343734379356;45.36601723483608;1.2242386829115866;1
1;304614;2.1229925564061114;2.0149212485156287;45.47589918656934;1.3618293006537174;1
1;314887;2.142491303453779;2.0144081235933213;45.5857811383026;1.4994199183958452;1
1;325159;2.161990050501447;2.0138949986710144;45.69566309003586;1.6370105361379732;1
1;335432;2.1814887975491155;2.0133818737487075;45.805545041769115;1.774601153880104;1
1;345704;2.2009875445967833;2.0128687488264;45.91542699350237;1.9121917716222319;1
1;355977;2.220486291644451;2.012355623904093;46.02530894523563;2.04978238936436;1
1;366249;2.239985038692119;2.0118424989817862;46.135190896968886;2.1873730071064874;1
1;376522;2.2594837857397874;2.0113293740594793;46.24507284870215;2.3249636248486185;1
1;386795;2.2789825327874556;2.010816249137172;46.35495480043541;2.462554242590746;1
1;397067;2.2984812798351233;2.010303124214865;46.464836752168665;2.600144860332874;1
1;407340;2.31;2.01;46.574233405281966;2.625722908935663;1
1;417612;2.31;2.01;46.682929557121035;2.4896171113790713;1
1;427885;2.31;2.01;46.791625708960105;2.3535113138224797;1
1;438157;2.31;2.01;46.900321860799174;2.217405516265888;1
1;448430;2.31;2.01;47.00901801263825;2.081299718709294;1
1;458702;2.31;2.01;47.11771416447732;1.945193921152702;1
1;468975;2.31;2.01;47.22641031631639;1.8090881235961107;1
1;479248;2.31;2.01;47.335106468155466;1.672982326039516;1
1;489520;2.31;2.01;47.443802619994536;1.5368765284829247;1
1;499793;2.31;2.01;47.552498771833605;1.400770730926333;1
1;510065;2.31;2.01;47.661194923672674;1.2646649333697415;1
1;520338;2.31;2.01;47.76989107551175;1.128559135813147;1
1;530610;2.31;2.01;47.87858722735082;0.9924533382565556;1
1;540883;2.31;2.01;47.98728337918989;0.8563475406999641;1
1;551155;2.31;2.01;48.095979531028966;0.7202417431433695;1
1;561428;2.31;2.01;48.204675682868036;0.5841359455867781;1
1;571701;2.31;2.01;48.313371834707105;0.44803014803018654;1
1;581973;2.31;2.01;48.42206798654618;0.311924350473592;1
1;592246;2.31;2.01;48.53076413838525;0.1758185529170005;1
1;602518;2.31;2.01;48.63946029022432;0.03971275536040899;1
1;612791;2.320930581162418;2.0096230834081923;48.82552829023553;0.06765516498798888;1
1;623063;2.3363644281805476;2.0090908817868773;49.04347254612826;0.16318343113371375;1
1;633336;2.351798275198677;2.008558680165563;49.261416802020975;0.2587116972794365;1
1;643608;2.3672321222168056;2.008026478544248;49.47936105791369;0.35423996342515923;1
1;653881;2.3826659692349352;2.007494276922933;49.69730531380642;0.44976822957088414;1
1;664154;2.398099816253064;2.0069620753016184;49.91524956969914;0.5452964957166069;1
1;674426;2.4135336632711932;2.0064298736803035;50.13319382559186;0.6408247618623296;1
1;684699;2.4289675102893225;2.005897672058989;50.35113808148458;0.7363530280080524;1
1;694971;2.4444013573074517;2.005365470437674;50.5690823373773;0.8318812941537772;1
1;705244;2.459835204325581;2.004833268816359;50.78702659327002;0.9274095602995;1
1;715516;2.47526905134371;2.0043010671950445;51.00497084916274;1.0229378264452227;1
1;725789;2.4907028983618393;2.0037688655737296;51.22291510505546;1.1184660925909475;1
1;736061;2.5061367453799686;2.0032366639524146;51.44085936094819;1.2139943587366704;1
1;746334;2.5215705923980978;2.0027044623311;51.658803616840906;1.309522624882393;1
1;756607;2.5370044394162266;2.002172260709785;51.876747872733624;1.4050508910281159;1
1;766879;2.552438286434356;2.0016400590884706;52.09469212862635;1.5005791571738407;1
1;777152;2.5678721334524854;2.0011078574671557;52.31263638451907;1.5961074233195636;1
1;787424;2.583305980470614;2.0005756558458407;52.53058064041179;1.6916356894652862;1
1;797697;2.598739827488744;2.0000434542245262;52.74852489630451;1.787163955611011;1
1;807969;2.6;2.0;52.95429215762359;1.712572802769181;1
1;818242;2.6;2.0;53.15897676999204;1.6228564390771185;1
1;828514;2.6;2.0;53.36366138236048;1.5331400753850561;1
1;838787;2.6;2.0;53.568345994728936;1.4434237116929918;1
1;849060;2.6;2.0;53.77303060709738;1.3537073480009294;1
1;859332;2.6;2.0;53.97771521946583;1.2639909843088672;1
1;869605;2.6;2.0;54.18239983183428;1.1742746206168029;1
1;879877;2.6;2.0;54.38708444420273;1.0845582569247405;1
1;890150;2.6;2.0;54.59176905657118;0.9948418932326781;1
1;900422;2.6;2.0;54.79645366893963;0.9051255295406159;1
1;910695;2.6;2.0;55.00113828130808;0.8154091658485515;1
1;920967;2.6;2.0;55.205822893676526;0.7256928021564891;1
1;931240;2.6;2.0;55.41050750604497;0.6359764384644269;1
1;941513;2.6;2.0;55.615192118413425;0.5462600747723625;1
1;951785;2.6;2.0;55.81987673078187;0.4565437110803002;1
1;962058;2.6;2.0;56.02456134315032;0.36682734738823786;1
1;972330;2.6;2.0;56.22924595551877;0.27711098369617354;1
1;982603;2.6;2.0;56.43393056788722;0.1873946200041112;1
1;992875;2.6;2.0;56.63861518025566;0.09767825631204885;1
2;3148;2.6;2.0;56.843299792624116;0.007961892619986513;1
2;13420;2.6038358908128676;2.000479486351608;57.0171690040732;0.034831529572777804;1
2;23693;2.608045350806155;2.001005668850769;57.1880371697086;0.07305522711644909;1
2;33966;2.612254810799442;2.00153185134993;57.35890533534399;0.11127892466012036;1
2;44238;2.6164642707927293;2.002058033849091;57.52977350097939;0.14950262220379248;1
2;54511;2.620673730786016;2.002584216348252;57.700641666614786;0.1877263197474638;1
2;64783;2.6248831907793035;2.003110398847413;57.871509832250176;0.22595001729113506;1
2;75056;2.6290926507725905;2.0036365813465737;58.04237799788557;0.26417371483480634;1
2;85328;2.6333021107658774;2.0041627638457347;58.213246163520964;0.3023974123784776;1
2;95601;2.6375115707591648;2.0046889463448956;58.38411432915636;0.3406211099221489;1
2;105873;2.641721030752452;2.0052151288440565;58.55498249479176;0.3788448074658219;1
2;116146;2.645930490745739;2.0057413113432174;58.725850660427156;0.41706850500949316;1
2;126419;2.6501399507390264;2.0062674938423783;58.896718826062546;0.45529220255316444;1
2;136691;2.6543494107323133;2.006793676341539;59.067586991697944;0.4935159000968357;1
2;146964;2.6585588707256003;2.0073198588406997;59.238455157333334;0.531739597640507;1
2;157236;2.6627683307188876;2.0078460413398607;59.40932332296873;0.5699632951841783;1
2;167509;2.6669777907121746;2.0083722238390216;59.58019148860412;0.6081869927278496;1
2;177781;2.671187250705462;2.0088984063381825;59.751059654239526;0.6464106902715225;1
2;188054;2.6753967106987493;2.0094245888373434;59.921927819874924;0.6846343878151938;1
2;198326;2.679606170692036;2.0099507713365043;60.092795985510314;0.7228580853588651;1
2;208599;2.68;2.01;60.24052401000442;0.6941167640012716;1
2;218872;2.68;2.01;60.385863630975386;0.6584636660000109;1
2;229144;2.68;2.01;60.531203251946344;0.6228105679987502;1
2;239417;2.68;2.01;60.67654287291731;0.587157469997488;1
2;249689;2.68;2.01;60.82188249388827;0.5515043719962273;1
2;259962;2.68;2.01;60.96722211485923;0.5158512739949666;1
2;270234;2.68;2.01;61.11256173583019;0.48019817599370584;1
2;280507;2.68;2.01;61.25790135680115;0.44454507799244514;1
2;290779;2.68;2.01;61.403240977772114;0.40889197999118443;1
2;301052;2.68;2.01;61.54858059874307;0.3732388819899237;1
2;311325;2.68;2.01;61.69392021971404;0.3375857839886614;1
2;321597;2.68;2.01;61.839259840684996;0.30193268598740075;1
2;331870;2.68;2.01;61.98459946165596;0.26627958798614004;1
2;342142;2.68;2.01;62.12993908262692;0.2306264899848793;1
2;352415;2.68;2.01;62.27527870359788;0.1949733919836186;1
2;362687;2.68;2.01;62.42061832456884;0.1593202939823579;1
2;372960;2.68;2.01;62.5659579455398;0.1236671959810972;1
2;383232;2.68;2.01;62.711297566510765;0.08801409797983491;1
2;393505;2.68;2.01;62.85663718748173;0.052360999978574206;1
2;403778;2.68;2.01;63.00197680845269;0.016707901977313498;1
2;414050;2.681414435177056;2.0111315481416443;63.161176502664;0.01361230371441702;1
2;424323;2.684076270711524;2.013261016569219;63.33259949320887;0.039229394070176705;1
2;434595;2.6867381062459916;2.015390484996793;63.50402248375374;0.0648464844259364;1
2;444868;2.6893999417804593;2.017519953424367;63.675445474298606;0.09046357478169607;1
2;455140;2.6920617773149274;2.0196494218519416;63.84686846484348;0.1160806651374569;1
2;465413;2.694723612849395;2.0217788902795157;64.01829145538835;0.1416977554932166;1
2;475685;2.697385448383863;2.0239083587070903;64.18971444593322;0.16731484584897627;1
2;485958;2.7000472839183307;2.0260378271346644;64.36113743647809;0.19293193620473595;1
2;496231;2.702709119452799;2.0281672955622385;64.53256042702297;0.21854902656049566;1
2;506503;2.7053709549872664;2.030296763989813;64.70398341756784;0.24416611691625534;1
2;516776;2.708032790521734;2.032426232417387;64.87540640811271;0.269783207272015;1
2;527048;2.710694626056202;2.0345557008449613;65.04682939865758;0.29540029762777587;1
2;537321;2.71335646159067;2.036685169272536;65.21825238920245;0.3210173879835355;1
2;547593;2.716018297125138;2.03881463770011;65.38967537974732;0.3466344783392952;1
2;557866;2.7186801326596055;2.040944106127684;65.5610983702922;0.3722515686950549;1
2;568138;2.7213419681940736;2.0430735745552586;65.73252136083707;0.3978686590508146;1
2;578411;2.7240038037285412;2.0452030429828327;65.90394435138194;0.42348574940657424;1
2;588684;2.726665639263009;2.047332511410407;66.0753673419268;0.44910283976233395;1
2;598956;2.729327474797477;2.0494619798379814;66.24679033247168;0.47471993011809477;1
2;609229;2.73;2.05;66.2701898924674;0.4746547046365787;1
2;619501;2.73;2.05;66.2435472413462;0.46590707079354876;1
2;629774;2.73;2.05;66.21690459022501;0.4571594369505188;1
2;640046;2.73;2.05;66.19026193910382;0.44841180310748885;1
2;650319;2.73;2.05;66.16361928798263;0.4396641692644589;1
2;660591;2.73;2.05;66.13697663686143;0.43091653542142894;1
2;670864;2.73;2.05;66.11033398574025;0.4221689015783986;1
2;681137;2.73;2.05;66.08369133461906;0.41342126773536864;1
2;691409;2.73;2.05;66.05704868349787;0.4046736338923387;1
2;701682;2.73;2.05;66.03040603237667;0.3959260000493087;1
2;711954;2.73;2.05;66.00376338125548;0.38717836620627877;1
2;722227;2.73;2.05;65.97712073013429;0.3784307323632488;1
2;732499;2.73;2.05;65.95047807901311;0.36968309852021886;1
2;742772;2.73;2.05;65.92383542789192;0.36093546467718857;1
2;753044;2.73;2.05;65.89719277677072;0.3521878308341586;1
2;763317;2.73;2.05;65.87055012564953;0.34344019699112865;1
2;773590;2.73;2.05;65.84390747452834;0.3346925631480987;1
2;783862;2.73;2.05;65.81726482340714;0.32594492930506874;1
2;794135;2.73;2.05;65.79062217228596;0.3171972954620388;1
2;804407;2.73;2.05;65.76397952116477;0.30844966161900883;1
2;814680;2.73250765767471;2.052925600620495;65.6682105442846;0.29379223911933794;1
2;824952;2.735684671250085;2.0566321164584322;65.5539900401068;0.27755734775344143;1
2;835225;2.7388616848254603;2.06033863229637;65.43976953592897;0.261322456387545;1
2;845497;2.7420386984008354;2.064045148134308;65.32554903175117;0.2450875650216485;1
2;855770;2.745215711976211;2.0677516639722455;65.21132852757334;0.22885267365575201;1
2;866043;2.748392725551586;2.0714581798101834;65.09710802339553;0.21261778228985553;1
2;876315;2.7515697391269613;2.0751646956481213;64.98288751921773;0.19638289092395902;1
2;886588;2.7547467527023364;2.0788712114860592;64.8686670150399;0.18014799955806182;1
2;896860;2.757923766277712;2.082577727323997;64.75444651086208;0.16391310819216534;1
2;907133;2.761100779853087;2.0862842431619346;64.64022600668427;0.14767821682626886;1
2;917405;2.7642777934284624;2.0899907589998725;64.52600550250645;0.13144332546037238;1
2;927678;2.7674548070038374;2.0936972748378104;64.41178499832864;0.1152084340944759;1
2;937950;2.7706318205792124;2.097403790675748;64.29756449415083;0.09897354272857942;1
2;948223;2.773808834154588;2.101110306513686;64.18334398997301;0.08273865136268292;1
2;958496;2.7769858477299634;2.1048168223516237;64.06912348579519;0.06650375999678572;1
2;968768;2.7801628613053384;2.1085233381895616;63.95490298161738;0.05026886863088924;1
2;979041;2.7833398748807134;2.112229854027499;63.840682477439564;0.03403397726499276;1
2;989313;2.786516888456089;2.115936369865437;63.72646197326175;0.017799085899096272;1
2;999586;2.789693902031464;2.119642885703375;63.61224146908393;0.001564194533199787;1
3;9858;2.79;2.12;63.72309657101476;0.005971403012858995;1
3;20131;2.79;2.12;63.85794930827583;0.012579478983707936;1
3;30403;2.79;2.12;63.992802045536905;0.01918755495455717;1
3;40676;2.79;2.12;64.12765478279798;0.02579563092540611;1
3;50949;2.79;2.12;64.26250752005905;0.03240370689625505;1
3;61221;2.79;2.12;64.39736025732012;0.03901178286710399;1
3;71494;2.79;2.12;64.53221299458119;0.04561985883795293;1
3;81766;2.79;2.12;64.66706573184226;0.05222793480880187;1
3;92039;2.79;2.12;64.80191846910334;0.0588360107796511;1
3;102311;2.79;2.12;64.93677120636441;0.06544408675050004;1
3;112584;2.79;2.12;65.07162394362548;0.07205216272134898;1
3;122856;2.79;2.12;65.20647668088655;0.07866023869219792;1
3;133129;2.79;2.12;65.34132941814762;0.08526831466304687;1
3;143402;2.79;2.12;65.4761821554087;0.0918763906338958;1
3;153674;2.79;2.12;65.61103489266976;0.09848446660474475;1
3;163947;2.79;2.12;65.74588762993083;0.10509254257559397;1
3;174219;2.79;2.12;65.8807403671919;0.1117006185464429;1
3;184492;2.79;2.12;66.01559310445298;0.11830869451729185;1
