Time (seconds);Time (microseconds);Position X (m);Position Y (m);Speed (m/s);Steering angle (deg)
0;676091;0.67;2.41;39.71000585157336;-0.7803170681013901
0;687550;0.67;2.41;39.7788664358494;-0.7978185070047052
0;699009;0.67;2.41;39.84772702012545;-0.8153199459080201
0;710468;0.67;2.41;39.91658760440149;-0.8328213848113352
0;721927;0.67;2.41;39.985448188677545;-0.8503228237146501
0;733387;0.67;2.41;40.05430877295359;-0.8678242626179652
0;744846;0.67;2.41;40.123169357229635;-0.8853257015212803
0;756305;0.67;2.41;40.19202994150568;-0.9028271404245952
0;767764;0.67;2.41;40.260890525781726;-0.9203285793279102
0;779223;0.67;2.41;40.32975111005777;-0.9378300182312251
0;790683;0.67;2.41;40.398611694333816;-0.9553314571345403
0;802142;0.67;2.41;40.46747227860986;-0.9728328960378552
0;813601;0.6826450908413356;2.410722576619505;40.53531680803653;-0.943494254110743
0;825060;0.7019310635697967;2.4118246322039885;40.602627731154605;-0.8895563864223209
0;836519;0.7212170362982577;2.412926687788472;40.66993865427268;-0.8356185187338996
0;847978;0.740503009026719;2.4140287433729557;40.73724957739075;-0.7816806510454777
0;859438;0.7597889817551798;2.415130798957439;40.80456050050883;-0.7277427833570562
0;870897;0.7790749544836411;2.4162328545419225;40.8718714236269;-0.6738049156686343
0;882356;0.7983609272121022;2.417334910126406;40.93918234674497;-0.6198670479802123
0;893815;0.8176468999405632;2.4184369657108893;41.00649326986305;-0.565929180291791
0;905274;0.8369328726690244;2.419539021295373;41.07380419298112;-0.5119913126033689
0;916733;0.8562188453974853;2.4206410768798565;41.1411151160992;-0.4580534449149476
0;928193;0.8755048181259465;2.42174313246434;41.20842603921727;-0.4041155772265256
0;939652;0.8947907908544074;2.4228451880488233;41.275736962335344;-0.35017770953810423
0;951111;0.9140767635828686;2.423947243633307;41.34304788545342;-0.2962398418496823
0;962570;0.9333627363113298;2.4250492992177906;41.410358808571495;-0.2423019741612603
0;974029;0.9526487090397907;2.4261513548022737;41.47766973168957;-0.1883641064728389
0;985488;0.9719346817682519;2.4272534103867573;41.544980654807645;-0.13442623878441692
0;996948;0.9912206544967129;2.428355465971241;41.61229157792572;-0.08048837109599555
1;8407;1.0105066272251741;2.4294575215557246;41.679602501043796;-0.026550503407573575
1;19866;1.0322397594333144;2.4305970614357717;41.7645706094761;-0.028407481597947662
1;31325;1.0563452745928716;2.4317729402240427;41.86665636216385;-0.08435441274762323
1;42784;1.080450789752429;2.4329488190123136;41.9687421148516;-0.14030134389729879
1;54244;1.104556304911986;2.434124697800585;42.07082786753935;-0.19624827504697373
1;65703;1.128661820071543;2.435300576588856;42.172913620227106;-0.2521952061966493
1;77162;1.1527673352311;2.436476455377127;42.274999372914856;-0.30814213734632423
1;88621;1.1768728503906574;2.437652334165398;42.377085125602605;-0.3640890684959998
1;100080;1.2009783655502144;2.4388282129536694;42.479170878290354;-0.42003599964567534
1;111539;1.2250838807097715;2.4400040917419403;42.5812566309781;-0.4759829307953503
1;122999;1.2491893958693288;2.4411799705302113;42.68334238366585;-0.5319298619450259
1;134458;1.2732949110288856;2.4423558493184823;42.7854281363536;-0.5878767930947008
1;145917;1.2974004261884429;2.4435317281067537;42.88751388904136;-0.6438237242443764
1;157376;1.321505941348;2.4447076068950246;42.98959964172911;-0.6997706553940513
1;168835;1.3456114565075568;2.4458834856832956;43.09168539441686;-0.7557175865437262
1;180294;1.3697169716671143;2.4470593644715666;43.193771147104606;-0.8116645176934024
1;191754;1.3938224868266713;2.448235243259838;43.295856899792355;-0.8676114488430774
1;203213;1.4179280019862284;2.449411122048109;43.397942652480104;-0.9235583799927524
1;214672;1.443010140606536;2.45059137002757;43.500407723321835;-0.9234398099600274
1;226131;1.4690720257411454;2.4517760011700522;43.603253325303875;-0.8670764520805447
1;237590;1.4951339108757549;2.4529606323125344;43.706098927285915;-0.810713094201062
1;249049;1.5211957960103648;2.454145263455017;43.808944529267954;-0.754349736321578
1;260509;1.547257681144974;2.455329894597499;43.911790131249994;-0.6979863784420953
1;271968;1.5733195662795836;2.456514525739981;44.01463573323203;-0.6416230205626126
1;283427;1.5993814514141929;2.4576991568824633;44.11748133521407;-0.5852596626831299
1;294886;1.6254433365488028;2.458883788024946;44.22032693719611;-0.5288963048036459
1;306345;1.6515052216834123;2.460068419167428;44.32317253917815;-0.4725329469241632
1;317805;1.6775671068180216;2.46125305030991;44.42601814116019;-0.4161695890446805
1;329264;1.7036289919526315;2.4624376814523927;44.52886374314223;-0.35980623116519656
1;340723;1.729690877087241;2.463622312594875;44.63170934512427;-0.30344287328571384
1;352182;1.7557527622218503;2.464806943737357;44.73455494710631;-0.2470795154062311
1;363641;1.7818146473564598;2.465991574879839;44.83740054908835;-0.1907161575267484
1;375100;1.8078765324910697;2.4671762060223217;44.94024615107039;-0.13435279964726443
1;386560;1.833938417625679;2.468360837164804;45.04309175305243;-0.07798944176778172
1;398019;1.8600003027602885;2.469545468307286;45.14593735503447;-0.021626083888299
1;409478;1.8748444639760191;2.47;45.25988307812984;-0.05551371376845094
1;420937;1.8827049039427224;2.47;45.38073930751388;-0.14558811963992968
1;432396;1.8905653439094257;2.47;45.50159553689791;-0.23566252551140843
1;443855;1.8984257838761291;2.47;45.62245176628194;-0.3257369313828872
1;455315;1.9062862238428326;2.47;45.74330799566598;-0.4158113372543679
1;466774;1.9141466638095361;2.47;45.86416422505001;-0.5058857431258467
1;478233;1.9220071037762394;2.47;45.98502045443404;-0.5959601489973254
1;489692;1.929867543742943;2.47;46.10587668381808;-0.6860345548688062
1;501151;1.9377279837096464;2.47;46.22673291320211;-0.7761089607402848
1;512610;1.9455884236763497;2.47;46.347589142586145;-0.8661833666117635
1;524070;1.9534488636430531;2.47;46.468445371970176;-0.9562577724832423
1;535529;1.9613093036097566;2.47;46.589301601354215;-1.046332178354723
1;546988;1.9691697435764601;2.47;46.71015783073825;-1.1364065842262019
1;558447;1.9770301835431634;2.47;46.83101406012228;-1.2264809900976805
1;569906;1.984890623509867;2.47;46.95187028950632;-1.3165553959691614
1;581366;1.9927510634765704;2.47;47.07272651889035;-1.40662980184064
1;592825;2.000611503443274;2.47;47.19358274827438;-1.4967042077121187
1;604284;2.008471943409977;2.47;47.31443897765842;-1.5867786135835975
1;615743;2.0142292145005336;2.4695300872777186;47.439083587689055;-1.5289013519753145
1;627202;2.019478973510731;2.46894678072103;47.56464236536688;-1.4353221268172844
1;638661;2.0247287325209284;2.468363474164341;47.690201143044696;-1.3417429016592544
1;650121;2.0299784915311263;2.467780167607653;47.81575992072252;-1.2481636765012223
1;661580;2.0352282505413237;2.4671968610509643;47.941318698400345;-1.1545844513431922
1;673039;2.0404780095515216;2.4666135544942756;48.06687747607817;-1.0610052261851621
1;684498;2.045727768561719;2.466030247937587;48.19243625375599;-0.9674260010271319
1;695957;2.050977527571917;2.465446941380898;48.31799503143382;-0.8738467758690998
1;707416;2.0562272865821143;2.4648636348242094;48.443553809111634;-0.7802675507110697
1;718876;2.0614770455923117;2.4642803282675207;48.56911258678946;-0.6866883255530396
1;730335;2.0667268046025096;2.4636970217108325;48.69467136446728;-0.5931091003950074
1;741794;2.071976563612707;2.463113715154144;48.82023014214511;-0.49952987523697734
1;753253;2.077226322622905;2.462530408597455;48.94578891982293;-0.40595065007894726
1;764712;2.0824760816331023;2.4619471020407664;49.071347697500755;-0.31237142492091513
1;776171;2.0877258406433;2.4613637954840777;49.19690647517858;-0.218792199762885
1;787631;2.0929755996534976;2.460780488927389;49.3224652528564;-0.12521297460485492
1;799090;2.0982253586636954;2.4601971823707003;49.44802403053422;-0.03163374944682482
1;810549;2.1;2.46;49.561053184130316;-0.05652112709253542
1;822008;2.1;2.46;49.667683823802456;-0.14190594684978522
1;833467;2.1;2.46;49.774314463474596;-0.22729076660703504
1;844927;2.1;2.46;49.880945103146736;-0.3126755863642868
1;856386;2.1;2.46;49.987575742818876;-0.39806040612153654
1;867845;2.1;2.46;50.094206382491016;-0.48344522587878636
1;879304;2.1;2.46;50.20083702216315;-0.5688300456360362
1;890763;2.1;2.46;50.3074676618353;-0.6542148653932879
1;902222;2.1;2.46;50.41409830150743;-0.7395996851505378
1;913682;2.1;2.46;50.52072894117957;-0.8249845049077875
1;925141;2.1;2.46;50.62735958085171;-0.9103693246650392
1;936600;2.1;2.46;50.73399022052385;-0.995754144422289
1;948059;2.1;2.46;50.84062086019599;-1.0811389641795388
1;959518;2.1;2.46;50.94725149986813;-1.1665237839367886
1;970977;2.1;2.46;51.05388213954027;-1.2519086036940403
1;982437;2.1;2.46;51.160512779212404;-1.33729342345129
1;993896;2.1;2.46;51.267143418884544;-1.42267824320854
2;5355;2.1;2.46;51.373774058556684;-1.5080630629657916
2;16814;2.1055892143455357;2.4593424453711132;51.484946011808624;-1.4954101500491828
2;28273;2.115699970316658;2.4581529446686283;51.599791779861086;-1.4034470404289712
2;39732;2.12581072628778;2.4569634439661434;51.71463754791354;-1.3114839308087594
2;51192;2.1359214822589023;2.4557739432636585;51.829483315966;-1.2195208211885458
2;62651;2.146032238230025;2.4545844425611736;51.94432908401846;-1.127557711568334
2;74110;2.156142994201147;2.4533949418586887;52.059174852070925;-1.0355946019481224
2;85569;2.1662537501722694;2.4522054411562038;52.174020620123386;-0.9436314923279087
2;97028;2.1763645061433916;2.4510159404537184;52.28886638817584;-0.851668382707697
2;108488;2.1864752621145143;2.4498264397512335;52.4037121562283;-0.7597052730874853
2;119947;2.1965860180856365;2.4486369390487486;52.51855792428076;-0.6677421634672736
2;131406;2.2066967740567587;2.4474474383462637;52.633403692333225;-0.5757790538470599
2;142865;2.216807530027881;2.4462579376437787;52.74824946038568;-0.4838159442268481
2;154324;2.2269182859990035;2.445068436941294;52.86309522843814;-0.3918528346066364
2;165783;2.2370290419701258;2.4438789362388085;52.9779409964906;-0.2998897249864227
2;177243;2.247139797941248;2.4426894355363236;53.092786764543064;-0.207926615366211
2;188702;2.2572505539123706;2.4414999348338386;53.20763253259552;-0.1159635057459993
2;200161;2.267361309883493;2.4403104341313537;53.32247830064798;-0.02400039612578557
2;211620;2.27;2.44;53.38905944478695;-0.09056147575263865
2;223079;2.27;2.44;53.43859638875753;-0.21310388899356478
2;234538;2.27;2.44;53.488133332728104;-0.33564630223449093
2;245998;2.27;2.44;53.537670276698684;-0.4581887154754198
2;257457;2.27;2.44;53.587207220669264;-0.5807311287163459
2;268916;2.27;2.44;53.63674416463984;-0.703273541957272
2;280375;2.27;2.44;53.68628110861042;-0.8258159551982008
2;291834;2.27;2.44;53.735818052580996;-0.948358368439127
2;303293;2.27;2.44;53.785354996551575;-1.070900781680053
2;314753;2.27;2.44;53.834891940522155;-1.1934431949209792
2;326212;2.27;2.44;53.88442888449273;-1.3159856081619055
2;337671;2.27;2.44;53.93396582846331;-1.4385280214028315
2;349130;2.27;2.44;53.98350277243389;-1.5610704346437632
2;360589;2.27;2.44;54.03303971640447;-1.6836128478846892
2;372049;2.27;2.44;54.08257666037504;-1.8061552611256153
2;383508;2.27;2.44;54.13211360434562;-1.9286976743665416
2;394967;2.27;2.44;54.1816505483162;-2.0512400876074675
2;406426;2.27;2.44;54.23118749228678;-2.173782500848394
2;417885;2.2748508050947756;2.438787298726306;54.262066515957045;-2.2291189735094004
2;429344;2.284353198666067;2.4364117003334833;54.275053877239536;-2.2200095711770658
2;440804;2.293855592237358;2.4340361019406602;54.28804123852203;-2.210900168844732
2;452263;2.3033579858086495;2.4316605035478376;54.30102859980452;-2.2017907665123984
2;463722;2.3128603793799405;2.429284905155015;54.314015961087;-2.192681364180064
2;475181;2.3223627729512315;2.426909306762192;54.32700332236949;-2.1835719618477305
2;486640;2.3318651665225225;2.424533708369369;54.33999068365198;-2.174462559515397
2;498099;2.3413675600938144;2.4221581099765466;54.352978044934474;-2.165353157183062
2;509559;2.3508699536651054;2.4197825115837235;54.36596540621696;-2.1562437548507285
2;521018;2.3603723472363964;2.417406913190901;54.37895276749945;-2.147134352518395
2;532477;2.369874740807688;2.415031314798078;54.39194012878194;-2.1380249501860606
2;543936;2.379377134378979;2.412655716405255;54.40492749006442;-2.128915547853727
2;555395;2.38887952795027;2.4102801180124325;54.417914851346914;-2.1198061455213932
2;566854;2.3983819215215614;2.40790451961961;54.430902212629405;-2.110696743189059
2;578314;2.407884315092853;2.4055289212267867;54.443889573911896;-2.101587340856725
2;589773;2.417386708664144;2.403153322833964;54.45687693519438;-2.0924779385243912
2;601232;2.426889102235435;2.400777724441141;54.46986429647687;-2.083368536192057
2;612691;2.4330854107444564;2.3988429709708288;54.411175288263436;-2.0041959086862087
2;624150;2.4376725665698675;2.3971227875362997;54.31759963310855;-1.8909217911439988
2;635610;2.442259722395278;2.3954026041017706;54.22402397795366;-1.7776476736017892
2;647069;2.4468468782206894;2.3936824206672416;54.13044832279877;-1.6643735560595794
2;658528;2.4514340340461005;2.3919622372327125;54.03687266764388;-1.5510994385173646
2;669987;2.4560211898715116;2.390242053798183;53.94329701248899;-1.437825320975155
2;681446;2.4606083456969223;2.388521870363654;53.849721357334104;-1.3245512034329454
2;692905;2.4651955015223335;2.386801686929125;53.75614570217922;-1.2112770858907356
2;704365;2.4697826573477446;2.385081503494596;53.662570047024325;-1.098002968348526
2;715824;2.4743698131731553;2.3833613200600667;53.56899439186944;-0.9847288508063162
2;727283;2.4789569689985664;2.3816411366255377;53.47541873671455;-0.8714547332641066
2;738742;2.4835441248239776;2.3799209531910086;53.38184308155966;-0.7581806157218919
2;750201;2.4881312806493887;2.378200769756479;53.28826742640477;-0.6449064981796822
2;761660;2.4927184364747994;2.37648058632195;53.19469177124988;-0.5316323806374724
2;773120;2.4973055923002105;2.374760402887421;53.10111611609499;-0.4183582630952628
2;784579;2.5018927481256217;2.373040219452892;53.007540460940106;-0.3050841455530531
2;796038;2.5064799039510324;2.371320036018363;52.91396480578522;-0.1918100280108434
2;807497;2.51;2.37;52.81160077445533;-0.11118452834245611
2;818956;2.51;2.37;52.68024499502153;-0.1382627143709658
2;830415;2.51;2.37;52.54888921558774;-0.16534090039947427
2;841875;2.51;2.37;52.417533436153946;-0.19241908642798275
2;853334;2.51;2.37;52.286177656720156;-0.21949727245649123
2;864793;2.51;2.37;52.154821877286366;-0.2465754584849997
2;876252;2.51;2.37;52.02346609785257;-0.27365364451350815
2;887711;2.51;2.37;51.89211031841878;-0.30073183054201663
2;899171;2.51;2.37;51.76075453898498;-0.32781001657052633
2;910630;2.51;2.37;51.629398759551194;-0.3548882025990348
2;922089;2.51;2.37;51.498042980117404;-0.3819663886275433
2;933548;2.51;2.37;51.36668720068361;-0.40904457465605176
2;945007;2.51;2.37;51.23533142124982;-0.43612276068456024
2;956466;2.51;2.37;51.10397564181603;-0.4632009467130687
2;967926;2.51;2.37;50.97261986238223;-0.4902791327415772
2;979385;2.51;2.37;50.841264082948435;-0.5173573187700868
2;990844;2.51;2.37;50.709908303514645;-0.5444355047985954
3;2303;2.51;2.37;50.578552524080855;-0.5715136908271038
3;13762;2.51047903882969;2.369825804061931;50.438370487810744;-0.5946899365071441
3;25221;2.517023738395736;2.3674459133106414;50.18642907793056;-0.5684592345653507
3;36681;2.5235684379617824;2.365066022559352;49.93448766805037;-0.5422285326235574
3;48140;2.5301131375278287;2.3626861318080623;49.682546258170184;-0.515997830681764
3;59599;2.536657837093875;2.360306241056773;49.43060484828999;-0.48976712873996947
3;71058;2.543202536659922;2.3579263503054833;49.17866343840981;-0.46353642679817614
3;82517;2.549747236225968;2.3555464595541937;48.92672202852962;-0.4373057248563828
3;93976;2.5562919357920144;2.3531665688029038;48.67478061864943;-0.41107502291458947
3;105436;2.5628366353580607;2.3507866780516142;48.42283920876925;-0.3848443209727961
3;116895;2.569381334924107;2.3484067873003247;48.17089779888906;-0.35861361903100275
3;128354;2.5759260344901533;2.346026896549035;47.91895638900887;-0.3323829170892094
3;139813;2.5824707340562;2.3436470057977457;47.66701497912867;-0.30615221514741486
3;151272;2.5890154336222464;2.341267115046456;47.415073569248484;-0.27992151320562153
3;162732;2.5955601331882927;2.3388872242951666;47.1631321593683;-0.2536908112638282
3;174191;2.602104832754339;2.3365073335438766;46.911190749488114;-0.22746010932203484
3;185650;2.6086495323203853;2.334127442792587;46.659249339607925;-0.20122940738024148
3;197109;2.6151942318864316;2.3317475520412976;46.40730792972774;-0.17499870543844814
3;208568;2.62;2.33;46.14294857967652;-0.15540533612553223
3;220027;2.62;2.33;45.84427060204218;-0.15415511740751447
3;231487;2.62;2.33;45.545592624407846;-0.1529048986894968
3;242946;2.62;2.33;45.24691464677351;-0.1516546799714791
3;254405;2.62;2.33;44.948236669139185;-0.1504044612534614
3;265864;2.62;2.33;44.64955869150485;-0.14915424253544374
3;277323;2.62;2.33;44.35088071387052;-0.14790402381742604
3;288782;2.62;2.33;44.05220273623619;-0.14665380509940837
3;300242;2.62;2.33;43.75352475860184;-0.14540358638139061
3;311701;2.62;2.33;43.454846780967515;-0.14415336766337294
3;323160;2.62;2.33;43.15616880333318;-0.14290314894535525
3;334619;2.62;2.33;42.85749082569885;-0.14165293022733758
3;346078;2.62;2.33;42.55881284806452;-0.14040271150931988
3;357537;2.62;2.33;42.260134870430186;-0.1391524927913022
3;368997;2.62;2.33;41.96145689279585;-0.1379022740732845
3;380456;2.62;2.33;41.66277891516151;-0.13665205535526675
3;391915;2.62;2.33;41.364100937527176;-0.13540183663724908
3;403374;2.62;2.33;41.06542295989285;-0.1341516179192314
3;414833;2.620485076351081;2.3296766157659463;40.775295956082864;-0.1333901476786749
3;426293;2.6276681603901078;2.324887893073262;40.60324209330993;-0.13937739040302183
3;437752;2.634851244429134;2.320099170380577;40.431188230537;-0.14536463312736875
3;449211;2.6420343284681613;2.3153104476878927;40.25913436776406;-0.15135187585171594
3;460670;2.649217412507188;2.3105217249952084;40.08708050499113;-0.15733911857606286
3;472129;2.6564004965462145;2.3057330023025235;39.9150266422182;-0.16332636130040978
3;483588;2.6635835805852413;2.300944279609839;39.74297277944527;-0.1693136040247567
3;495048;2.670766664624268;2.296155556917155;39.57091891667233;-0.1753008467491036
3;506507;2.677949748663295;2.2913668342244704;39.39886505389941;-0.18128808947345051
3;517966;2.685132832702321;2.286578111531786;39.22681119112647;-0.18727533219779743
3;529425;2.6923159167413484;2.281789388839101;39.05475732835354;-0.19326257492214463
3;540884;2.699499000780375;2.277000666146417;38.882703465580605;-0.19924981764649155
3;552343;2.7066820848194015;2.2722119434537325;38.71064960280767;-0.20523706037083847
3;563803;2.7138651688584283;2.267423220761048;38.538595740034744;-0.2112243030951854
3;575262;2.721048252897455;2.2626344980683637;38.36654187726181;-0.21721154581953228
3;586721;2.728231336936482;2.257845775375679;38.194488014488876;-0.2231987885438792
3;598180;2.7354144209755082;2.2530570526829945;38.02243415171595;-0.22918603126822612
3;609639;2.74;2.25;37.94575475330999;-0.2283837058673677
3;621098;2.74;2.25;38.03744736605553;-0.21559522413338209
3;632558;2.74;2.25;38.12913997880108;-0.20280674239939644
3;644017;2.74;2.25;38.22083259154662;-0.19001826066541083
3;655476;2.74;2.25;38.31252520429216;-0.17722977893142522
